,Label,University_Name,UniversityNo,Year,Topic,Province,University_Name_Location,Plan_Number,Ranking_Scores,Media_Impact,GDP,Population,GDP_Per_Person,Distance,Lowest,Highest,ave,Plan,NO
462,4947,北京理工大学,10007,2015,文科,北京,北京理工大学,8,67.33,0.0801872075,2133083,2152.0,991.2095724907001,2123.0,610.0,,614.0,,第一批
463,4968,北京理工大学,10007,2013,理科,北京,北京理工大学,74,14.04,0.0778588808,1787940,2069.3,864.0313149374001,2123.0,607.0,660.0,628.0,70.0,第一批
464,4979,北京理工大学,10007,2010,理科,北京,北京理工大学,61,17.15,0.09423868310000001,1215300,1860.0,653.3870967742,2123.0,593.0,628.0,600.0,115.0,第一批
465,4979,北京理工大学,10007,2010,理科,北京,北京理工大学,61,17.15,0.09423868310000001,1215300,1860.0,653.3870967742,2123.0,572.0,608.0,581.0,6.0,提前批
466,4995,北京理工大学,10007,2010,文科,北京,北京理工大学,4,17.15,0.09423868310000001,1215300,1860.0,653.3870967742,2123.0,534.0,555.0,540.0,9.0,第一批
467,5008,北京理工大学,10007,2014,文科,北京,北京理工大学,6,65.77,0.0946428571,1950056,2114.8,922.0994893134,2123.0,595.0,626.0,614.0,8.0,第一批
468,5015,北京理工大学,10007,2015,理科,北京,北京理工大学,76,67.33,0.0801872075,2133083,2152.0,991.2095724907001,2123.0,610.0,,617.0,,第一批
469,5035,北京科技大学,10008,2011,理科,北京,北京科技大学,42,13.8,0.0599190283,1411358,1961.9,719.3832509302,2129.0,643.0,670.0,650.0,32.0,第一批
470,5036,北京科技大学,10008,2014,理科,北京,北京科技大学,57,65.2,0.0530844156,1950056,2114.8,922.0994893134,2129.0,594.0,626.0,609.0,57.0,第一批
471,5037,北京科技大学,10008,2015,理科,北京,北京科技大学,58,66.45,0.0497659906,2133083,2152.0,991.2095724907001,2129.0,598.0,618.0,603.0,57.0,第一批
472,5049,北京科技大学,10008,2012,理科,北京,北京科技大学,49,13.97,0.061329305099999995,1625193,2018.6,805.1089864262,2129.0,568.0,615.0,590.0,42.0,第一批
473,5064,北京科技大学,10008,2010,理科,北京,北京科技大学,31,14.25,0.08930041150000001,1215300,1860.0,653.3870967742,2129.0,570.0,608.0,584.0,118.0,第一批
474,5070,北京科技大学,10008,2013,理科,北京,北京科技大学,56,13.0,0.0576642336,1787940,2069.3,864.0313149374001,2129.0,591.0,625.0,613.0,49.0,第一批
475,5084,北京第二外国语学院,10031,2015,理科,北京,北京第二外国语学院,18,0.0,0.0,2133083,2152.0,991.2095724907001,2146.0,,,594.0,,第一批
476,5094,北京第二外国语学院,10031,2013,理科,北京,北京第二外国语学院,18,0.0,0.0,1787940,2069.3,864.0313149374001,2146.0,610.0,629.0,619.0,13.0,第一批
477,5106,北京第二外国语学院,10031,2014,理科,北京,北京第二外国语学院,18,60.17,0.0,1950056,2114.8,922.0994893134,2146.0,597.0,629.0,610.0,18.0,第一批
478,5117,北京第二外国语学院,10031,2012,理科,北京,北京第二外国语学院,13,0.0,0.0,1625193,2018.6,805.1089864262,2146.0,589.0,614.0,596.0,12.0,第一批
479,5129,北京第二外国语学院,10031,2013,文科,北京,北京第二外国语学院,13,0.0,0.0,1787940,2069.3,864.0313149374001,2146.0,613.0,619.0,615.0,11.0,第一批
480,5133,北京第二外国语学院,10031,2014,文科,北京,北京第二外国语学院,13,60.17,0.0,1950056,2114.8,922.0994893134,2146.0,621.0,635.0,624.0,13.0,第一批
481,5146,北京第二外国语学院,10031,2010,文科,北京,北京第二外国语学院,13,0.0,0.0,1215300,1860.0,653.3870967742,2146.0,527.0,547.0,539.0,7.0,第一批
482,5153,北京第二外国语学院,10031,2012,文科,北京,北京第二外国语学院,11,0.0,0.0,1625193,2018.6,805.1089864262,2146.0,586.0,618.0,608.0,9.0,第一批
483,5165,北京第二外国语学院,10031,2015,文科,北京,北京第二外国语学院,13,0.0,0.0,2133083,2152.0,991.2095724907001,2146.0,,,606.0,,第一批
484,5186,北京第二外国语学院,10031,2010,理科,北京,北京第二外国语学院,12,0.0,0.0,1215300,1860.0,653.3870967742,2146.0,547.0,576.0,559.0,5.0,第一批
485,5190,北京第二外国语学院,10031,2011,文科,北京,北京第二外国语学院,9,0.0,0.0,1411358,1961.9,719.3832509302,2146.0,622.0,628.0,624.0,13.0,第一批
486,5190,北京第二外国语学院,10031,2011,文科,北京,北京第二外国语学院,9,0.0,0.0,1411358,1961.9,719.3832509302,2146.0,,622.0,613.0,2.0,不详
487,5202,北京第二外国语学院,10031,2011,理科,北京,北京第二外国语学院,13,0.0,0.0,1411358,1961.9,719.3832509302,2146.0,624.0,654.0,643.0,13.0,第一批
488,5228,北京航空航天大学,10006,2012,理科,北京,北京航空航天大学,55,21.85,0.0628398792,1625193,2018.6,805.1089864262,2129.0,610.0,651.0,637.0,51.0,第一批
489,5237,北京航空航天大学,10006,2010,文科,北京,北京航空航天大学,3,22.14,0.1041152263,1215300,1860.0,653.3870967742,2129.0,530.0,543.0,533.0,5.0,第一批
490,5245,北京航空航天大学,10006,2015,文科,北京,北京航空航天大学,4,70.65,0.08970358810000001,2133083,2152.0,991.2095724907001,2129.0,,,568.0,,提前批
491,5250,北京航空航天大学,10006,2013,文科,北京,北京航空航天大学,3,19.81,0.0600973236,1787940,2069.3,864.0313149374001,2129.0,626.0,629.0,627.0,3.0,第一批
492,5261,北京航空航天大学,10006,2011,文科,北京,北京航空航天大学,3,21.96,0.0748987854,1411358,1961.9,719.3832509302,2129.0,619.0,629.0,622.0,6.0,第一批
493,5261,北京航空航天大学,10006,2011,文科,北京,北京航空航天大学,3,21.96,0.0748987854,1411358,1961.9,719.3832509302,2129.0,,623.0,582.0,5.0,不详
494,5272,北京航空航天大学,10006,2010,理科,北京,北京航空航天大学,47,22.14,0.1041152263,1215300,1860.0,653.3870967742,2129.0,621.0,655.0,635.0,107.0,第一批
495,5272,北京航空航天大学,10006,2010,理科,北京,北京航空航天大学,47,22.14,0.1041152263,1215300,1860.0,653.3870967742,2129.0,430.0,619.0,513.0,25.0,提前批
496,5283,北京航空航天大学,10006,2013,理科,北京,北京航空航天大学,55,19.81,0.0600973236,1787940,2069.3,864.0313149374001,2129.0,633.0,671.0,653.0,58.0,第一批
497,5294,北京航空航天大学,10006,2015,理科,北京,北京航空航天大学,83,70.65,0.08970358810000001,2133083,2152.0,991.2095724907001,2129.0,,,650.0,,第一批
498,5294,北京航空航天大学,10006,2015,理科,北京,北京航空航天大学,83,70.65,0.08970358810000001,2133083,2152.0,991.2095724907001,2129.0,,,557.0,,提前批
499,5306,北京航空航天大学,10006,2011,理科,北京,北京航空航天大学,52,21.96,0.0748987854,1411358,1961.9,719.3832509302,2129.0,672.0,686.0,675.0,61.0,第一批
500,5306,北京航空航天大学,10006,2011,理科,北京,北京航空航天大学,52,21.96,0.0748987854,1411358,1961.9,719.3832509302,2129.0,,647.0,607.0,55.0,不详
501,5308,北京航空航天大学,10006,2012,文科,北京,北京航空航天大学,3,21.85,0.0628398792,1625193,2018.6,805.1089864262,2129.0,617.0,621.0,619.0,3.0,第一批
502,5319,北京航空航天大学,10006,2014,理科,北京,北京航空航天大学,60,68.36,0.0803571429,1950056,2114.8,922.0994893134,2129.0,637.0,664.0,652.0,61.0,第一批
503,5349,北京语言大学,10032,2014,文科,北京,北京语言大学,16,60.49,0.0,1950056,2114.8,922.0994893134,2129.0,602.0,631.0,621.0,19.0,第一批
504,5353,北京语言大学,10032,2012,文科,北京,北京语言大学,15,1.48,0.0,1625193,2018.6,805.1089864262,2129.0,600.0,624.0,614.0,15.0,第一批
505,5359,北京语言大学,10032,2011,文科,北京,北京语言大学,15,1.58,0.0,1411358,1961.9,719.3832509302,2129.0,608.0,639.0,630.0,16.0,第一批
506,5365,北京语言大学,10032,2013,文科,北京,北京语言大学,19,1.11,0.0,1787940,2069.3,864.0313149374001,2129.0,611.0,624.0,616.0,15.0,第一批
507,5371,北京语言大学,10032,2010,文科,北京,北京语言大学,15,1.57,0.0269958848,1215300,1860.0,653.3870967742,2129.0,546.0,561.0,552.0,13.0,第一批
508,5375,北京语言大学,10032,2015,文科,北京,北京语言大学,14,61.98,0.0,2133083,2152.0,991.2095724907001,2129.0,606.0,,614.0,,第一批
509,5406,北京邮电大学,10013,2013,理科,北京,北京邮电大学,101,7.69,0.07883211679999999,1787940,2069.3,864.0313149374001,2127.0,622.0,665.0,637.0,92.0,第一批
510,5412,北京邮电大学,10013,2014,理科,北京,北京邮电大学,97,63.22,0.0589285714,1950056,2114.8,922.0994893134,2127.0,604.0,660.0,637.0,102.0,第一批
511,5418,北京邮电大学,10013,2012,理科,北京,北京邮电大学,90,8.49,0.0773413897,1625193,2018.6,805.1089864262,2127.0,582.0,643.0,618.0,90.0,第一批
512,5424,北京邮电大学,10013,2015,理科,北京,北京邮电大学,96,64.26,0.056630265199999995,2133083,2152.0,991.2095724907001,2127.0,560.0,652.0,618.0,97.0,第一批
513,5430,北京邮电大学,10013,2010,理科,北京,北京邮电大学,88,8.38,0.10164609050000001,1215300,1860.0,653.3870967742,2127.0,552.0,641.0,616.0,104.0,第一批
514,5436,北京邮电大学,10013,2011,理科,北京,北京邮电大学,89,8.33,0.071659919,1411358,1961.9,719.3832509302,2127.0,644.0,683.0,665.0,89.0,第一批
515,5457,华东交通大学,10404,2015,文科,江西,华东交通大学,6,61.7,0.0,1570859,4542.0,345.85182738879996,1455.0,,,562.0,,第二批
516,5458,华东交通大学,10404,2015,理科,江西,华东交通大学,59,61.7,0.0,1570859,4542.0,345.85182738879996,1455.0,,,552.0,,第二批
517,5461,华东师范大学,10269,2014,理科,上海,华东师范大学,18,67.73,0.1168831169,2160212,2415.15,894.4421671532001,1457.0,608.0,628.0,615.0,21.0,第一批
518,5462,华东师范大学,10269,2015,文科,上海,华东师范大学,11,69.9,0.1274570983,2356094,2426.0,971.1846661171,1457.0,620.0,,622.0,,第一批
519,5472,华东师范大学,10269,2013,理科,上海,华东师范大学,20,18.73,0.0912408759,2018172,2380.43,847.8182513242999,1457.0,574.0,623.0,605.0,12.0,第一批
520,5482,华东师范大学,10269,2010,文科,上海,华东师范大学,4,21.11,0.10329218109999999,1504645,2210.2841277426,680.7473216291,1457.0,527.0,561.0,544.0,14.0,提前批
521,5495,华东师范大学,10269,2013,文科,上海,华东师范大学,8,18.73,0.0912408759,2018172,2380.43,847.8182513242999,1457.0,603.0,634.0,619.0,8.0,第一批
522,5500,华东师范大学,10269,2014,文科,上海,华东师范大学,9,67.73,0.1168831169,2160212,2415.15,894.4421671532001,1457.0,626.0,639.0,628.0,8.0,第一批
523,5528,华东师范大学,10269,2015,理科,上海,华东师范大学,25,69.9,0.1274570983,2356094,2426.0,971.1846661171,1457.0,611.0,,618.0,,第一批
524,5542,华东政法大学,10276,2012,文科,上海,华东政法大学,23,1.3,0.025649546800000003,1919569,2347.46,817.7217077181,1457.0,586.0,616.0,603.0,23.0,第一批
525,5543,华东政法大学,10276,2013,文科,上海,华东政法大学,26,1.42,0.025790754300000003,2018172,2380.43,847.8182513242999,1457.0,608.0,619.0,612.0,24.0,第一批
526,5548,华东政法大学,10276,2015,文科,上海,华东政法大学,15,62.09,0.0,2356094,2426.0,971.1846661171,1457.0,,,612.0,,第一批
527,5561,华东政法大学,10276,2014,理科,上海,华东政法大学,30,60.59,0.0,2160212,2415.15,894.4421671532001,1457.0,591.0,613.0,599.0,34.0,第一批
528,5574,华东政法大学,10276,2012,理科,上海,华东政法大学,27,1.3,0.025649546800000003,1919569,2347.46,817.7217077181,1457.0,577.0,610.0,585.0,28.0,第一批
529,5576,华东政法大学,10276,2013,理科,上海,华东政法大学,34,1.42,0.025790754300000003,2018172,2380.43,847.8182513242999,1457.0,584.0,628.0,606.0,27.0,第一批
530,5586,华东政法大学,10276,2014,文科,上海,华东政法大学,22,60.59,0.0,2160212,2415.15,894.4421671532001,1457.0,609.0,632.0,621.0,27.0,第一批
531,5596,华东政法大学,10276,2011,理科,上海,华东政法大学,27,1.33,0.029311740899999997,1716598,2302.66,745.4847871592,1457.0,618.0,630.0,624.0,16.0,第二批
532,5614,华东政法大学,10276,2015,理科,上海,华东政法大学,16,62.09,0.0,2356094,2426.0,971.1846661171,1457.0,,,596.0,,第一批
533,5616,华东政法大学,10276,2011,文科,上海,华东政法大学,23,1.33,0.029311740899999997,1716598,2302.66,745.4847871592,1457.0,594.0,617.0,602.0,16.0,第二批
534,5642,华东理工大学,10251,2014,理科,上海,华东理工大学,36,65.76,0.0,2160212,2415.15,894.4421671532001,1448.0,602.0,613.0,608.0,38.0,第一批
535,5646,华东理工大学,10251,2015,理科,上海,华东理工大学,37,66.08,0.034165366600000004,2356094,2426.0,971.1846661171,1448.0,599.0,,605.0,,第一批
536,5648,华东理工大学,10251,2011,理科,上海,华东理工大学,34,12.15,0.0280566802,1716598,2302.66,745.4847871592,1448.0,627.0,674.0,645.0,38.0,第一批
537,5655,华东理工大学,10251,2010,理科,上海,华东理工大学,36,11.61,0.03,1504645,2210.2841277426,680.7473216291,1448.0,544.0,610.0,579.0,107.0,第一批
538,5656,华东理工大学,10251,2013,理科,上海,华东理工大学,36,13.21,0.0255474453,2018172,2380.43,847.8182513242999,1448.0,606.0,622.0,612.0,35.0,第一批
539,5662,华东理工大学,10251,2012,理科,上海,华东理工大学,36,12.54,0.0255589124,1919569,2347.46,817.7217077181,1448.0,570.0,612.0,591.0,35.0,第一批
540,5678,华中农业大学,10504,2015,文科,湖北,华中农业大学,16,65.81,0.0379095164,2736704,5816.0,470.5474552957,984.0,579.0,,582.0,,第一批
541,5679,华中农业大学,10504,2010,文科,湖北,华中农业大学,12,10.88,0.0330452675,1296110,5720.0,226.5926573427,984.0,519.0,546.0,531.0,262.0,第一批
542,5680,华中农业大学,10504,2013,理科,湖北,华中农业大学,38,10.56,0.029683698300000002,2225045,5779.0,385.0224952414,984.0,585.0,607.0,592.0,11.0,第一批
543,5687,华中农业大学,10504,2015,理科,湖北,华中农业大学,37,65.81,0.0379095164,2736704,5816.0,470.5474552957,984.0,560.0,,571.0,,第一批
544,5705,华中农业大学,10504,2010,理科,湖北,华中农业大学,28,10.88,0.0330452675,1296110,5720.0,226.5926573427,984.0,540.0,608.0,556.0,1566.0,第一批
545,5719,华中农业大学,10504,2012,文科,湖北,华中农业大学,16,10.73,0.03081571,1963226,5758.0,340.9562348038,984.0,580.0,583.0,581.0,6.0,第一批
546,5730,华中农业大学,10504,2014,文科,湖北,华中农业大学,12,64.52,0.0,2466849,5799.0,425.3921365753,984.0,594.0,597.0,595.0,9.0,第一批
547,5742,华中农业大学,10504,2012,理科,湖北,华中农业大学,25,10.73,0.03081571,1963226,5758.0,340.9562348038,984.0,568.0,594.0,578.0,12.0,第一批
548,5759,华中农业大学,10504,2013,文科,湖北,华中农业大学,12,10.56,0.029683698300000002,2225045,5779.0,385.0224952414,984.0,589.0,596.0,592.0,10.0,第一批
549,5766,华中农业大学,10504,2014,理科,湖北,华中农业大学,40,64.52,0.0,2466849,5799.0,425.3921365753,984.0,574.0,596.0,582.0,30.0,第一批
550,5786,华中农业大学,10504,2011,理科,湖北,华中农业大学,28,10.24,0.0300809717,1596761,5727.9143,278.7683118792,984.0,624.0,634.0,629.0,8.0,第一批
551,5787,华中农业大学,10504,2011,文科,湖北,华中农业大学,12,10.24,0.0300809717,1596761,5727.9143,278.7683118792,984.0,595.0,603.0,596.0,11.0,第一批
552,5822,华中师范大学,10511,2011,文科,湖北,华中师范大学,17,11.7,0.0643724696,1596761,5727.9143,278.7683118792,984.0,606.0,628.0,612.0,17.0,第一批
553,5822,华中师范大学,10511,2011,文科,湖北,华中师范大学,17,11.7,0.0643724696,1596761,5727.9143,278.7683118792,984.0,,632.0,619.0,20.0,不详
554,5824,华中师范大学,10511,2013,文科,湖北,华中师范大学,39,11.06,0.0647201946,2225045,5779.0,385.0224952414,984.0,599.0,620.0,603.0,24.0,第一批
555,5824,华中师范大学,10511,2013,文科,湖北,华中师范大学,39,11.06,0.0647201946,2225045,5779.0,385.0224952414,984.0,451.0,475.0,465.0,10.0,专科
556,5826,华中师范大学,10511,2015,文科,湖北,华中师范大学,44,66.72,0.08580343210000001,2736704,5816.0,470.5474552957,984.0,604.0,,609.0,,第一批
557,5826,华中师范大学,10511,2015,文科,湖北,华中师范大学,44,66.72,0.08580343210000001,2736704,5816.0,470.5474552957,984.0,613.0,,615.0,,提前批
558,5840,华中师范大学,10511,2011,理科,湖北,华中师范大学,26,11.7,0.0643724696,1596761,5727.9143,278.7683118792,984.0,622.0,656.0,628.0,24.0,第一批
559,5840,华中师范大学,10511,2011,理科,湖北,华中师范大学,26,11.7,0.0643724696,1596761,5727.9143,278.7683118792,984.0,,662.0,645.0,16.0,不详
560,5850,华中师范大学,10511,2014,文科,湖北,华中师范大学,31,64.62,0.088474026,2466849,5799.0,425.3921365753,984.0,606.0,620.0,611.0,39.0,第一批
561,5862,华中师范大学,10511,2010,文科,湖北,华中师范大学,17,11.77,0.048148148099999996,1296110,5720.0,226.5926573427,984.0,518.0,538.0,524.0,60.0,第一批
562,5862,华中师范大学,10511,2010,文科,湖北,华中师范大学,17,11.77,0.048148148099999996,1296110,5720.0,226.5926573427,984.0,440.0,592.0,544.0,386.0,提前批
563,5880,华中师范大学,10511,2013,理科,湖北,华中师范大学,54,11.06,0.0647201946,2225045,5779.0,385.0224952414,984.0,592.0,621.0,598.0,39.0,第一批
564,5880,华中师范大学,10511,2013,理科,湖北,华中师范大学,54,11.06,0.0647201946,2225045,5779.0,385.0224952414,984.0,430.0,461.0,443.0,10.0,专科
565,5887,华中师范大学,10511,2014,理科,湖北,华中师范大学,64,64.62,0.088474026,2466849,5799.0,425.3921365753,984.0,587.0,619.0,595.0,54.0,第一批
566,5907,华中师范大学,10511,2010,理科,湖北,华中师范大学,24,11.77,0.048148148099999996,1296110,5720.0,226.5926573427,984.0,540.0,577.0,548.0,73.0,第一批
567,5907,华中师范大学,10511,2010,理科,湖北,华中师范大学,24,11.77,0.048148148099999996,1296110,5720.0,226.5926573427,984.0,506.0,620.0,573.0,663.0,提前批
568,5909,华中师范大学,10511,2015,理科,湖北,华中师范大学,71,66.72,0.08580343210000001,2736704,5816.0,470.5474552957,984.0,579.0,,588.0,,第一批
569,5909,华中师范大学,10511,2015,理科,湖北,华中师范大学,71,66.72,0.08580343210000001,2736704,5816.0,470.5474552957,984.0,610.0,,620.0,,提前批
570,5920,华中师范大学,10511,2012,理科,湖北,华中师范大学,38,11.86,0.0664652568,1963226,5758.0,340.9562348038,984.0,575.0,604.0,582.0,27.0,第一批
571,5920,华中师范大学,10511,2012,理科,湖北,华中师范大学,38,11.86,0.0664652568,1963226,5758.0,340.9562348038,984.0,406.0,453.0,429.0,7.0,专科
572,5922,华中师范大学,10511,2012,文科,湖北,华中师范大学,24,11.86,0.0664652568,1963226,5758.0,340.9562348038,984.0,588.0,607.0,595.0,18.0,第一批
573,5966,华中科技大学,10487,2010,理科,湖北,华中科技大学,160,33.15,0.0888888889,1296110,5720.0,226.5926573427,994.0,540.0,649.0,605.0,2434.0,第一批
574,5966,华中科技大学,10487,2010,理科,湖北,华中科技大学,160,33.15,0.0888888889,1296110,5720.0,226.5926573427,994.0,547.0,620.0,573.0,39.0,提前批
