,Unnamed: 0,Label,UniversityNo,University_Name_Location,Distance,Province,GDP,Population,GDP_Per_Person,Year,Ranking_Scores,Media_Impact,Topic,Plan_Number,Label.1,Lowest,Highest,ave,Plan,NO
1379,1379,24,10635,西南大学,1581.0,重庆,1140960,2945.0,387.4227504244,2013,10.32,0.0515815085,理科,45,24,573.0,604.0,594.0,42.0,第一批
1380,1380,27,10635,西南大学,1581.0,重庆,1426540,2991.0,476.9441658308001,2015,65.15,0.0742589704,理科,30,27,582.0,,582.0,,第一批
1381,1381,23,10635,西南大学,1581.0,重庆,1001137,2919.0,342.9725933539,2012,10.52,0.0525679758,理科,42,23,569.0,585.0,573.0,36.0,第一批
1382,1382,19,10635,西南大学,1581.0,重庆,1001137,2919.0,342.9725933539,2012,10.52,0.0525679758,文科,6,19,586.0,593.0,589.0,7.0,第一批
1383,1383,18,10635,西南大学,1581.0,重庆,1140960,2945.0,387.4227504244,2013,10.32,0.0515815085,文科,13,18,578.0,598.0,593.0,6.0,第一批
1384,1384,27,10635,西南大学,1581.0,重庆,1265669,2970.0,426.15117845120005,2014,64.13,0.07646103900000001,理科,39,27,566.0,602.0,589.0,46.0,第一批
1385,1385,18,10635,西南大学,1581.0,重庆,653001,2859.0,228.4018887723,2010,9.33,0.0633744856,文科,13,18,519.0,542.0,531.0,8.0,第一批
1386,1386,18,10635,西南大学,1581.0,重庆,653001,2859.0,228.4018887723,2010,9.33,0.0633744856,文科,13,18,519.0,553.0,532.0,33.0,提前批
1387,1387,17,10635,西南大学,1581.0,重庆,1265669,2970.0,426.15117845120005,2014,64.13,0.07646103900000001,文科,12,17,598.0,611.0,603.0,14.0,第一批
1388,1388,25,10635,西南大学,1581.0,重庆,653001,2859.0,228.4018887723,2010,9.33,0.0633744856,理科,37,25,544.0,567.0,556.0,73.0,第一批
1389,1389,25,10635,西南大学,1581.0,重庆,653001,2859.0,228.4018887723,2010,9.33,0.0633744856,理科,37,25,552.0,597.0,564.0,40.0,提前批
1390,1390,21,10635,西南大学,1581.0,重庆,792558,2884.62,274.7530003952,2011,9.96,0.0603238866,文科,7,21,601.0,608.0,601.0,13.0,第一批
1391,1391,21,10635,西南大学,1581.0,重庆,792558,2884.62,274.7530003952,2011,9.96,0.0603238866,文科,7,21,603.0,612.0,603.0,6.0,不详
1392,1392,24,10635,西南大学,1581.0,重庆,792558,2884.62,274.7530003952,2011,9.96,0.0603238866,理科,36,24,625.0,634.0,625.0,35.0,第一批
1393,1393,24,10635,西南大学,1581.0,重庆,792558,2884.62,274.7530003952,2011,9.96,0.0603238866,理科,36,24,637.0,657.0,637.0,12.0,不详
1394,1394,21,10652,西南政法大学,1298.0,重庆,1140960,2945.0,387.4227504244,2013,3.36,0.0401459854,理科,63,21,589.0,647.0,611.0,63.0,第一批
1395,1395,24,10652,西南政法大学,1298.0,重庆,1265669,2970.0,426.15117845120005,2014,61.44,0.0402597403,理科,63,24,591.0,630.0,604.0,65.0,第一批
1396,1396,15,10652,西南政法大学,1298.0,重庆,1265669,2970.0,426.15117845120005,2014,61.44,0.0402597403,文科,68,15,596.0,632.0,619.0,75.0,第一批
1397,1397,14,10652,西南政法大学,1298.0,重庆,653001,2859.0,228.4018887723,2010,3.81,0.030617284,文科,65,14,525.0,549.0,536.0,27.0,第一批
1398,1398,14,10652,西南政法大学,1298.0,重庆,653001,2859.0,228.4018887723,2010,3.81,0.030617284,文科,65,14,516.0,537.0,524.0,4.0,提前批
1399,1399,14,10652,西南政法大学,1298.0,重庆,1140960,2945.0,387.4227504244,2013,3.36,0.0401459854,文科,69,14,588.0,629.0,611.0,83.0,第一批
1400,1400,18,10652,西南政法大学,1298.0,重庆,792558,2884.62,274.7530003952,2011,3.77,0.0389878543,文科,67,18,622.0,638.0,622.0,68.0,第一批
1401,1401,18,10652,西南政法大学,1298.0,重庆,792558,2884.62,274.7530003952,2011,3.77,0.0389878543,文科,67,18,605.0,612.0,605.0,7.0,不详
1402,1402,16,10652,西南政法大学,1298.0,重庆,1001137,2919.0,342.9725933539,2012,3.71,0.0401812689,文科,70,16,575.0,624.0,605.0,67.0,第一批
1403,1403,15,10652,西南政法大学,1298.0,重庆,1426540,2991.0,476.9441658308001,2015,62.9,0.0386895476,文科,42,15,608.0,,608.0,,第一批
1404,1404,15,10652,西南政法大学,1298.0,重庆,1426540,2991.0,476.9441658308001,2015,62.9,0.0386895476,文科,42,15,594.0,,594.0,,提前批
1405,1405,23,10652,西南政法大学,1298.0,重庆,1426540,2991.0,476.9441658308001,2015,62.9,0.0386895476,理科,38,23,595.0,,595.0,,第一批
1406,1406,23,10652,西南政法大学,1298.0,重庆,1426540,2991.0,476.9441658308001,2015,62.9,0.0386895476,理科,38,23,576.0,,576.0,,提前批
1407,1407,23,10652,西南政法大学,1298.0,重庆,653001,2859.0,228.4018887723,2010,3.81,0.030617284,理科,69,23,540.0,613.0,554.0,26.0,第一批
1408,1408,23,10652,西南政法大学,1298.0,重庆,653001,2859.0,228.4018887723,2010,3.81,0.030617284,理科,69,23,552.0,552.0,552.0,1.0,提前批
1409,1409,20,10652,西南政法大学,1298.0,重庆,792558,2884.62,274.7530003952,2011,3.77,0.0389878543,理科,68,20,641.0,659.0,641.0,70.0,第一批
1410,1410,20,10652,西南政法大学,1298.0,重庆,792558,2884.62,274.7530003952,2011,3.77,0.0389878543,理科,68,20,635.0,653.0,635.0,8.0,不详
1411,1411,19,10652,西南政法大学,1298.0,重庆,1001137,2919.0,342.9725933539,2012,3.71,0.0401812689,理科,61,19,579.0,618.0,589.0,69.0,第一批
1412,1412,16,10651,西南财经大学,1584.0,四川,2387280,8076.2,295.5944627424,2013,4.26,0.0389294404,理科,63,16,610.0,647.0,625.0,37.0,第一批
1413,1413,18,10651,西南财经大学,1584.0,四川,2853666,8140.0,350.5732186732,2015,63.39,0.0541341654,理科,48,18,618.0,,618.0,,第一批
1414,1414,16,10651,西南财经大学,1584.0,四川,2853666,8140.0,350.5732186732,2015,63.39,0.0541341654,文科,26,16,617.0,,617.0,,第一批
1415,1415,12,10651,西南财经大学,1584.0,四川,2626077,8107.0,323.927100037,2014,61.81,0.0534090909,文科,32,12,614.0,632.0,623.0,27.0,第一批
1416,1416,14,10651,西南财经大学,1584.0,四川,1415128,8185.0,172.8928527795,2010,4.55,0.0806584362,理科,36,14,543.0,601.0,569.0,50.0,第一批
1417,1417,17,10651,西南财经大学,1584.0,四川,2102668,8050.0,261.2009937888,2012,4.45,0.0380664653,理科,36,17,585.0,644.0,608.0,36.0,第一批
1418,1418,19,10651,西南财经大学,1584.0,四川,1718548,8044.92,213.6190291513,2011,4.34,0.051821862300000014,理科,36,19,633.0,665.0,655.0,36.0,第一批
1419,1419,17,10651,西南财经大学,1584.0,四川,2626077,8107.0,323.927100037,2014,61.81,0.0534090909,理科,49,17,608.0,639.0,619.0,65.0,第一批
1420,1420,13,10651,西南财经大学,1584.0,四川,2387280,8076.2,295.5944627424,2013,4.26,0.0389294404,文科,27,13,600.0,639.0,618.0,24.0,第一批
1421,1421,13,10651,西南财经大学,1584.0,四川,2102668,8050.0,261.2009937888,2012,4.45,0.0380664653,文科,24,13,603.0,619.0,608.0,25.0,第一批
1422,1422,14,10651,西南财经大学,1584.0,四川,1415128,8185.0,172.8928527795,2010,4.55,0.0806584362,文科,25,14,531.0,558.0,541.0,30.0,第一批
1423,1423,15,10651,西南财经大学,1584.0,四川,1718548,8044.92,213.6190291513,2011,4.34,0.051821862300000014,文科,24,15,612.0,633.0,619.0,25.0,第一批
1424,1424,16,10698,西安交通大学,1637.0,陕西,1768994,3775.0,468.6076821192,2015,72.13,0.1092043682,文科,3,16,613.0,,613.0,,第一批
1425,1425,11,10698,西安交通大学,1637.0,陕西,1445368,3753.0,385.12336797230006,2013,25.59,0.06642335769999999,理科,38,11,636.0,666.0,647.0,33.0,第一批
1426,1426,13,10698,西安交通大学,1637.0,陕西,1445368,3753.0,385.12336797230006,2013,25.59,0.06642335769999999,文科,2,13,597.0,615.0,606.0,2.0,第一批
1427,1427,10,10698,西安交通大学,1637.0,陕西,1251230,3743.0,334.2853326209,2012,26.43,0.0667673716,理科,31,10,605.0,642.0,626.0,32.0,第一批
1428,1428,16,10698,西安交通大学,1637.0,陕西,1768994,3775.0,468.6076821192,2015,72.13,0.1092043682,理科,44,16,632.0,,632.0,,第一批
1429,1429,11,10698,西安交通大学,1637.0,陕西,1604521,3764.0,426.2808182784,2014,70.55,0.1086038961,文科,2,11,614.0,617.0,616.0,2.0,第一批
1430,1430,22,10698,西安交通大学,1637.0,陕西,1604521,3764.0,426.2808182784,2014,70.55,0.1086038961,理科,40,22,625.0,662.0,643.0,39.0,第一批
1431,1431,11,10698,西安交通大学,1637.0,陕西,816980,3727.0,219.205795546,2010,27.45,0.058436214000000014,理科,28,11,588.0,639.0,606.0,159.0,第一批
1432,1432,11,10698,西安交通大学,1637.0,陕西,816980,3727.0,219.205795546,2010,27.45,0.058436214000000014,理科,28,11,583.0,631.0,607.0,5.0,提前批
1433,1433,12,10698,西安交通大学,1637.0,陕西,1251230,3743.0,334.2853326209,2012,26.43,0.0667673716,文科,2,12,593.0,604.0,598.0,2.0,第一批
1434,1434,19,10698,西安交通大学,1637.0,陕西,1012348,3735.0,271.0436412316,2011,26.73,0.0898785425,文科,2,19,578.0,611.0,599.0,11.0,第一批
1435,1435,11,10698,西安交通大学,1637.0,陕西,1012348,3735.0,271.0436412316,2011,26.73,0.0898785425,理科,30,11,660.0,677.0,667.0,30.0,第一批
1436,1436,25,10724,西安外国语大学,1638.0,陕西,816980,3727.0,219.205795546,2010,0.0,0.0,理科,7,25,538.0,556.0,543.0,12.0,第二批
1437,1437,20,10724,西安外国语大学,1638.0,陕西,1012348,3735.0,271.0436412316,2011,0.0,0.0,文科,19,20,603.0,628.0,607.0,14.0,第一批
1438,1438,29,10724,西安外国语大学,1638.0,陕西,1768994,3775.0,468.6076821192,2015,0.0,0.0,理科,13,29,579.0,,579.0,,第一批
1439,1439,19,10724,西安外国语大学,1638.0,陕西,1251230,3743.0,334.2853326209,2012,0.0,0.0,文科,18,19,589.0,609.0,593.0,19.0,第一批
1440,1440,19,10724,西安外国语大学,1638.0,陕西,1251230,3743.0,334.2853326209,2012,0.0,0.0,文科,18,19,496.0,542.0,521.0,10.0,专科
1441,1441,18,10724,西安外国语大学,1638.0,陕西,1445368,3753.0,385.12336797230006,2013,0.0,0.0,文科,19,18,583.0,610.0,599.0,21.0,第一批
1442,1442,18,10724,西安外国语大学,1638.0,陕西,1445368,3753.0,385.12336797230006,2013,0.0,0.0,文科,19,18,502.0,540.0,526.0,10.0,专科
1443,1443,24,10724,西安外国语大学,1638.0,陕西,1251230,3743.0,334.2853326209,2012,0.0,0.0,理科,7,24,583.0,614.0,589.0,6.0,第一批
1444,1444,21,10724,西安外国语大学,1638.0,陕西,1768994,3775.0,468.6076821192,2015,0.0,0.0,文科,12,21,593.0,,593.0,,第一批
1445,1445,18,10724,西安外国语大学,1638.0,陕西,1604521,3764.0,426.2808182784,2014,60.1,0.0,文科,13,18,597.0,612.0,603.0,26.0,第一批
1446,1446,19,10724,西安外国语大学,1638.0,陕西,1012348,3735.0,271.0436412316,2011,0.0,0.0,理科,6,19,622.0,666.0,632.0,7.0,第一批
1447,1447,17,10724,西安外国语大学,1638.0,陕西,816980,3727.0,219.205795546,2010,0.0,0.0,文科,13,17,511.0,534.0,523.0,16.0,第二批
1448,1448,23,10724,西安外国语大学,1638.0,陕西,1445368,3753.0,385.12336797230006,2013,0.0,0.0,理科,6,23,586.0,602.0,598.0,8.0,第一批
1449,1449,28,10724,西安外国语大学,1638.0,陕西,1604521,3764.0,426.2808182784,2014,60.1,0.0,理科,12,28,586.0,599.0,592.0,8.0,第一批
1450,1450,30,10703,西安建筑科技大学,1636.0,陕西,1768994,3775.0,468.6076821192,2015,62.64,0.0,理科,19,30,605.0,,605.0,,第一批
1451,1451,16,10703,西安建筑科技大学,1636.0,陕西,1251230,3743.0,334.2853326209,2012,2.76,0.0,理科,3,16,575.0,590.0,582.0,4.0,第一批
1452,1452,18,10703,西安建筑科技大学,1636.0,陕西,1445368,3753.0,385.12336797230006,2013,2.65,0.0,理科,5,18,612.0,616.0,614.0,3.0,第一批
1453,1453,14,10703,西安建筑科技大学,1636.0,陕西,816980,3727.0,219.205795546,2010,2.72,0.0,理科,1,14,543.0,569.0,558.0,15.0,第一批
1454,1454,22,10703,西安建筑科技大学,1636.0,陕西,1012348,3735.0,271.0436412316,2011,2.74,0.0,理科,4,22,652.0,652.0,652.0,1.0,第一批
1455,1455,26,10703,西安建筑科技大学,1636.0,陕西,1604521,3764.0,426.2808182784,2014,61.14,0.0,理科,11,26,577.0,617.0,600.0,5.0,第一批
1456,1456,24,10700,西安理工大学,1633.0,陕西,1012348,3735.0,271.0436412316,2011,3.18,0.0,理科,54,24,586.0,611.0,599.0,19.0,第二批
1457,1457,31,10700,西安理工大学,1633.0,陕西,1604521,3764.0,426.2808182784,2014,61.05,0.0,理科,36,31,575.0,589.0,580.0,34.0,第一批
1458,1458,34,10700,西安理工大学,1633.0,陕西,1768994,3775.0,468.6076821192,2015,62.54,0.0,理科,36,34,566.0,,566.0,,第一批
1459,1459,26,10700,西安理工大学,1633.0,陕西,1445368,3753.0,385.12336797230006,2013,2.84,0.0,理科,45,26,585.0,602.0,591.0,26.0,第一批
1460,1460,25,10700,西安理工大学,1633.0,陕西,1251230,3743.0,334.2853326209,2012,3.26,0.0,理科,42,25,569.0,590.0,576.0,16.0,第一批
1461,1461,23,10701,西安电子科技大学,1639.0,陕西,1768994,3775.0,468.6076821192,2015,64.5,0.0,理科,112,23,588.0,,598.0,,第一批
1462,1462,23,10701,西安电子科技大学,1639.0,陕西,1445368,3753.0,385.12336797230006,2013,8.68,0.0,理科,110,23,603.0,632.0,611.0,92.0,第一批
1463,1463,23,10701,西安电子科技大学,1639.0,陕西,1604521,3764.0,426.2808182784,2014,63.62,0.0,理科,110,23,585.0,626.0,603.0,116.0,第一批
1464,1464,19,10701,西安电子科技大学,1639.0,陕西,1012348,3735.0,271.0436412316,2011,8.31,0.0,理科,91,19,629.0,659.0,638.0,89.0,第一批
1465,1465,22,10701,西安电子科技大学,1639.0,陕西,816980,3727.0,219.205795546,2010,8.21,0.0,理科,90,22,541.0,618.0,570.0,181.0,第一批
1466,1466,19,10701,西安电子科技大学,1639.0,陕西,1251230,3743.0,334.2853326209,2012,7.81,0.0,理科,92,19,564.0,626.0,589.0,93.0,第一批
1467,1467,21,10657,贵州大学,1460.0,贵州,800679,3502.22,228.6204179064,2014,61.95,0.0,文科,6,21,591.0,593.0,592.0,6.0,第一批
1468,1468,26,10657,贵州大学,1460.0,贵州,685220,3484.07,196.67228270380002,2013,4.5,0.0,理科,14,26,585.0,598.0,591.0,10.0,第一批
1469,1469,23,10657,贵州大学,1460.0,贵州,460216,3479.0,132.2839896522,2011,5.0,0.0,文科,2,23,596.0,600.0,597.0,3.0,第一批
1470,1470,19,10657,贵州大学,1460.0,贵州,391268,3537.0,110.6214305909,2010,4.55,0.0,文科,6,19,518.0,537.0,524.0,16.0,第一批
1471,1471,26,10657,贵州大学,1460.0,贵州,925101,3508.0,263.7118015964,2015,63.34,0.0,文科,6,26,582.0,,582.0,,第一批
1472,1472,31,10657,贵州大学,1460.0,贵州,800679,3502.22,228.6204179064,2014,61.95,0.0,理科,8,31,570.0,592.0,580.0,14.0,第一批
1473,1473,25,10657,贵州大学,1460.0,贵州,570184,3469.0,164.36552320549998,2012,4.92,0.0,理科,12,25,568.0,577.0,572.0,5.0,第一批
1474,1474,19,10657,贵州大学,1460.0,贵州,685220,3484.07,196.67228270380002,2013,4.5,0.0,文科,6,19,589.0,590.0,590.0,2.0,第一批
1475,1475,32,10657,贵州大学,1460.0,贵州,925101,3508.0,263.7118015964,2015,63.34,0.0,理科,6,32,566.0,,566.0,,第一批
1476,1476,24,10657,贵州大学,1460.0,贵州,460216,3479.0,132.2839896522,2011,5.0,0.0,理科,16,24,623.0,636.0,627.0,8.0,第一批
1477,1477,24,10657,贵州大学,1460.0,贵州,391268,3537.0,110.6214305909,2010,4.55,0.0,理科,18,24,540.0,576.0,547.0,96.0,第一批
1478,1478,24,10657,贵州大学,1460.0,贵州,391268,3537.0,110.6214305909,2010,4.55,0.0,理科,18,24,552.0,565.0,559.0,3.0,提前批
1479,1479,25,10140,辽宁大学,2749.0,辽宁,1521250,4341.0,350.43768716889997,2010,4.8,0.0,理科,14,25,540.0,584.0,550.0,25.0,第一批
1480,1480,21,10140,辽宁大学,2749.0,辽宁,2222670,4383.0,507.11156741959996,2012,4.75,0.0,文科,45,21,562.0,599.0,585.0,30.0,第一批
1481,1481,24,10140,辽宁大学,2749.0,辽宁,1845727,4375.0,421.8804571429,2011,4.79,0.0329149798,理科,16,24,621.0,636.0,625.0,14.0,第一批
1482,1482,19,10140,辽宁大学,2749.0,辽宁,2484643,4389.0,566.1068580542,2013,4.44,0.0,文科,50,19,589.0,611.0,594.0,40.0,第一批
1483,1483,21,10140,辽宁大学,2749.0,辽宁,2707765,4390.0,616.8029612756,2014,61.89,0.0,文科,50,21,594.0,612.0,599.0,23.0,第一批
1484,1484,31,10140,辽宁大学,2749.0,辽宁,2707765,4390.0,616.8029612756,2014,61.89,0.0,理科,18,31,554.0,603.0,582.0,18.0,第一批
1485,1485,34,10140,辽宁大学,2749.0,辽宁,2862658,4391.0,651.9375996356,2015,63.61,0.0,理科,14,34,569.0,,569.0,,第一批
1486,1486,26,10140,辽宁大学,2749.0,辽宁,2484643,4389.0,566.1068580542,2013,4.44,0.0,理科,18,26,585.0,601.0,593.0,17.0,第一批
1487,1487,25,10140,辽宁大学,2749.0,辽宁,2862658,4391.0,651.9375996356,2015,63.61,0.0,文科,30,25,586.0,,586.0,,第一批
1488,1488,24,10140,辽宁大学,2749.0,辽宁,2222670,4383.0,507.11156741959996,2012,4.75,0.0,理科,18,24,569.0,584.0,575.0,16.0,第一批
1489,1489,23,10140,辽宁大学,2749.0,辽宁,1845727,4375.0,421.8804571429,2011,4.79,0.0329149798,文科,43,23,595.0,616.0,603.0,39.0,第一批
1490,1490,31,10147,辽宁工程技术大学,2760.0,辽宁,2707765,4390.0,616.8029612756,2014,60.75,0.0,理科,22,31,560.0,570.0,564.0,20.0,第一批
1491,1491,26,10147,辽宁工程技术大学,2760.0,辽宁,2484643,4389.0,566.1068580542,2013,1.59,0.0,理科,23,26,570.0,586.0,575.0,16.0,第一批
1492,1492,25,10147,辽宁工程技术大学,2760.0,辽宁,2222670,4383.0,507.11156741959996,2012,1.75,0.0,理科,28,25,538.0,567.0,555.0,31.0,第一批
1493,1493,24,10147,辽宁工程技术大学,2760.0,辽宁,1845727,4375.0,421.8804571429,2011,1.54,0.0,理科,31,24,622.0,641.0,629.0,3.0,第一批
1494,1494,34,10147,辽宁工程技术大学,2760.0,辽宁,2862658,4391.0,651.9375996356,2015,62.12,0.0,理科,18,34,551.0,,551.0,,第一批
1495,1495,25,10147,辽宁工程技术大学,2760.0,辽宁,1521250,4341.0,350.43768716889997,2010,1.6,0.0,理科,30,25,540.0,568.0,545.0,37.0,第一批
1496,1496,24,10459,郑州大学,1462.0,河南,2309236,9405.47,245.5205322009,2011,8.94,0.06720647769999999,理科,36,24,621.0,643.0,629.0,30.0,第一批
1497,1497,19,10459,郑州大学,1462.0,河南,2959931,9406.2,314.6787225447,2013,8.47,0.06885644769999999,文科,20,19,589.0,614.0,594.0,25.0,第一批
1498,1498,21,10459,郑州大学,1462.0,河南,2693103,9388.24,286.8591983162,2012,8.58,0.0673716012,文科,26,21,582.0,594.0,585.0,10.0,第一批
1499,1499,30,10459,郑州大学,1462.0,河南,3493938,9436.0,370.2774480712,2015,64.55,0.0628705148,理科,46,30,572.0,,579.0,,第一批
1500,1500,25,10459,郑州大学,1462.0,河南,2959931,9406.2,314.6787225447,2013,8.47,0.06885644769999999,理科,60,25,585.0,612.0,591.0,49.0,第一批
1501,1501,25,10459,郑州大学,1462.0,河南,2693103,9388.24,286.8591983162,2012,8.58,0.0673716012,理科,54,25,568.0,583.0,574.0,28.0,第一批
1502,1502,19,10459,郑州大学,1462.0,河南,3215586,9413.35,341.598474507,2014,63.4,0.0917207792,文科,16,19,594.0,612.0,598.0,20.0,第一批
1503,1503,22,10459,郑州大学,1462.0,河南,3493938,9436.0,370.2774480712,2015,64.55,0.0628705148,文科,14,22,587.0,,590.0,,第一批
1504,1504,19,10459,郑州大学,1462.0,河南,1948046,9487.05,205.33738095610002,2010,8.89,0.0613168724,文科,12,19,524.0,538.0,529.0,16.0,第一批
1505,1505,22,10459,郑州大学,1462.0,河南,2309236,9405.47,245.5205322009,2011,8.94,0.06720647769999999,文科,10,22,595.0,613.0,599.0,11.0,第一批
1506,1506,28,10459,郑州大学,1462.0,河南,3215586,9413.35,341.598474507,2014,63.4,0.0917207792,理科,69,28,579.0,597.0,585.0,60.0,第一批
1507,1507,25,10459,郑州大学,1462.0,河南,1948046,9487.05,205.33738095610002,2010,8.89,0.0613168724,理科,30,25,540.0,586.0,561.0,70.0,第一批
1508,1508,25,10459,郑州大学,1462.0,河南,1948046,9487.05,205.33738095610002,2010,8.89,0.0613168724,理科,30,25,544.0,564.0,555.0,4.0,提前批
1509,1509,16,10611,重庆大学,1298.0,重庆,653001,2859.0,228.4018887723,2010,15.33,0.0600823045,文科,12,16,521.0,551.0,538.0,26.0,第一批
1510,1510,19,10611,重庆大学,1298.0,重庆,1265669,2970.0,426.15117845120005,2014,65.88,0.0943181818,理科,106,19,601.0,645.0,610.0,111.0,第一批
1511,1511,18,10611,重庆大学,1298.0,重庆,1001137,2919.0,342.9725933539,2012,14.47,0.0719033233,理科,89,18,587.0,640.0,595.0,86.0,第一批
1512,1512,14,10611,重庆大学,1298.0,重庆,1265669,2970.0,426.15117845120005,2014,65.88,0.0943181818,文科,10,14,608.0,618.0,613.0,11.0,第一批
1513,1513,15,10611,重庆大学,1298.0,重庆,1140960,2945.0,387.4227504244,2013,13.76,0.0712895377,文科,11,15,584.0,614.0,606.0,12.0,第一批
1514,1514,18,10611,重庆大学,1298.0,重庆,792558,2884.62,274.7530003952,2011,15.19,0.0712550607,理科,86,18,633.0,658.0,641.0,80.0,第一批
1515,1515,18,10611,重庆大学,1298.0,重庆,1140960,2945.0,387.4227504244,2013,13.76,0.0712895377,理科,109,18,585.0,645.0,614.0,85.0,第一批
1516,1516,21,10611,重庆大学,1298.0,重庆,1426540,2991.0,476.9441658308001,2015,67.26,0.08985959439999999,理科,104,21,606.0,,606.0,,第一批
1517,1517,21,10611,重庆大学,1298.0,重庆,653001,2859.0,228.4018887723,2010,15.33,0.0600823045,理科,80,21,541.0,605.0,579.0,190.0,第一批
1518,1518,21,10611,重庆大学,1298.0,重庆,653001,2859.0,228.4018887723,2010,15.33,0.0600823045,理科,80,21,541.0,580.0,557.0,6.0,提前批
1519,1519,17,10611,重庆大学,1298.0,重庆,1426540,2991.0,476.9441658308001,2015,67.26,0.08985959439999999,文科,12,17,607.0,,607.0,,第一批
