"","X","Year","Province","University_Name_Location","University_Name","Topic","Plan_Number","Lowest_Ranking","Ranking_Scores","Media_Impact","GDP","Population","Student_Population","GDP_Per_Person"
"992",992,2014,"内蒙古","内蒙古大学","内蒙古大学","文科",1,14000,62.18,NA,1683238,2497.61,75.6,673.939486148758
"993",993,2014,"北京","中央民族大学","中央民族大学","理科",8,22693,62.1,0.0488636363636364,1950056,2114.8,75.6,922.09948931341
"994",994,2014,"北京","北京化工大学","北京化工大学","理科",59,27906,63.62,NA,1950056,2114.8,75.6,922.09948931341
"995",995,2014,"北京","中国传媒大学","中国传媒大学","理科",25,43106,NA,0.133279220779221,1950056,2114.8,75.6,922.09948931341
"996",996,2014,"北京","中国石油大学(北京)","中国石油大学","文科",4,11548,63.77,NA,1950056,2114.8,75.6,922.09948931341
"997",997,2014,"北京","中国政法大学","中国政法大学","理科",42,43106,62.39,0.165584415584416,1950056,2114.8,75.6,922.09948931341
"998",998,2014,"北京","北京第二外国语学院","北京第二外国语学院","理科",18,25962,60.17,NA,1950056,2114.8,75.6,922.09948931341
"999",999,2014,"北京","中国农业大学","中国农业大学","理科",50,17050,67.05,0.125974025974026,1950056,2114.8,75.6,922.09948931341
"1000",1000,2014,"北京","北京外国语大学","北京外国语大学","文科",7,422,61.35,0.0422077922077922,1950056,2114.8,75.6,922.09948931341
"1001",1001,2014,"北京","北京工业大学","北京工业大学","理科",11,43106,62.73,0.076461038961039,1950056,2114.8,75.6,922.09948931341
"1002",1002,2014,"北京","北京理工大学","北京理工大学","文科",6,3175,65.77,0.0946428571428571,1950056,2114.8,75.6,922.09948931341
"1003",1003,2014,"北京","中国矿业大学(北京)","中国矿业大学","理科",17,30387,64.55,0.0386363636363636,1950056,2114.8,75.6,922.09948931341
"1004",1004,2014,"北京","中国政法大学","中国政法大学","文科",55,3177,62.39,0.165584415584416,1950056,2114.8,75.6,922.09948931341
"1005",1005,2014,"北京","北京化工大学","北京化工大学","文科",13,14000,63.62,NA,1950056,2114.8,75.6,922.09948931341
"1006",1006,2014,"北京","北京邮电大学(宏福校区)","北京邮电大学","理科",26,24647,63.22,0.0589285714285714,1950056,2114.8,75.6,922.09948931341
"1007",1007,2014,"北京","北京交通大学","北京交通大学","文科",6,5542,63.8,0.0641233766233766,1950056,2114.8,75.6,922.09948931341
"1008",1008,2014,"北京","北京交通大学","北京交通大学","理科",87,14796,63.8,0.0641233766233766,1950056,2114.8,75.6,922.09948931341
"1009",1009,2014,"北京","华北电力大学(北京)","华北电力大学","文科",10,9453,62.15,NA,1950056,2114.8,75.6,922.09948931341
"1010",1010,2014,"北京","北京体育大学","北京体育大学","文科",9,11119,NA,0.0448051948051948,1950056,2114.8,75.6,922.09948931341
"1011",1011,2014,"北京","北京邮电大学","北京邮电大学","理科",97,43106,63.22,0.0589285714285714,1950056,2114.8,75.6,922.09948931341
"1012",1012,2014,"北京","北京理工大学","北京理工大学","理科",72,9466,65.77,0.0946428571428571,1950056,2114.8,75.6,922.09948931341
"1013",1013,2014,"北京","对外经济贸易大学","对外经济贸易大学","文科",36,1396,61.63,0.0488636363636364,1950056,2114.8,75.6,922.09948931341
"1014",1014,2014,"北京","华北电力大学(北京)","华北电力大学","理科",86,27316,62.15,NA,1950056,2114.8,75.6,922.09948931341
"1015",1015,2014,"北京","北京中医药大学","北京中医药大学","理科",13,43106,61.58,NA,1950056,2114.8,75.6,922.09948931341
"1016",1016,2014,"北京","中国地质大学(北京)","中国地质大学","理科",35,29339,64.77,0.0558441558441558,1950056,2114.8,75.6,922.09948931341
"1017",1017,2014,"北京","北京大学医学部","北京大学","理科",20,372,100,1,1950056,2114.8,75.6,922.09948931341
"1018",1018,2014,"北京","北京大学","北京大学","文科",20,34,100,1,1950056,2114.8,75.6,922.09948931341
"1019",1019,2014,"北京","北京航空航天大学","北京航空航天大学","理科",60,1527,68.36,0.0803571428571429,1950056,2114.8,75.6,922.09948931341
"1020",1020,2014,"北京","北京工业大学","北京工业大学","文科",4,6848,62.73,0.076461038961039,1950056,2114.8,75.6,922.09948931341
"1021",1021,2014,"北京","中央财经大学","中央财经大学","理科",76,4809,61.83,0.189935064935065,1950056,2114.8,75.6,922.09948931341
"1022",1022,2014,"北京","北京外国语大学","北京外国语大学","理科",8,4206,61.35,0.0422077922077922,1950056,2114.8,75.6,922.09948931341
"1023",1023,2014,"北京","中国传媒大学","中国传媒大学","文科",17,1778,NA,0.133279220779221,1950056,2114.8,75.6,922.09948931341
"1024",1024,2014,"北京","中国人民大学","中国人民大学","理科",37,529,72.36,0.5,1950056,2114.8,75.6,922.09948931341
"1025",1025,2014,"北京","中国农业大学","中国农业大学","文科",5,7341,67.05,0.125974025974026,1950056,2114.8,75.6,922.09948931341
"1026",1026,2014,"北京","清华大学","清华大学","文科",4,10,98.25,0.956168831168831,1950056,2114.8,75.6,922.09948931341
"1027",1027,2014,"北京","北京语言大学","北京语言大学","文科",16,4135,60.49,NA,1950056,2114.8,75.6,922.09948931341
"1028",1028,2014,"北京","中央民族大学","中央民族大学","文科",9,4000,62.1,0.0488636363636364,1950056,2114.8,75.6,922.09948931341
"1029",1029,2014,"北京","对外经济贸易大学","对外经济贸易大学","理科",44,3875,61.63,0.0488636363636364,1950056,2114.8,75.6,922.09948931341
"1030",1030,2014,"北京","北京第二外国语学院","北京第二外国语学院","文科",13,13347,60.17,NA,1950056,2114.8,75.6,922.09948931341
"1031",1031,2014,"北京","北京体育大学","北京体育大学","理科",6,34947,NA,0.0448051948051948,1950056,2114.8,75.6,922.09948931341
"1032",1032,2014,"北京","中国人民大学","中国人民大学","文科",38,160,72.36,0.5,1950056,2114.8,75.6,922.09948931341
"1033",1033,2014,"北京","中央财经大学","中央财经大学","文科",26,2891,61.83,0.189935064935065,1950056,2114.8,75.6,922.09948931341
"1034",1034,2014,"北京","北京科技大学","北京科技大学","理科",57,14879,65.2,0.0530844155844156,1950056,2114.8,75.6,922.09948931341
"1035",1035,2014,"北京","北京林业大学","北京林业大学","文科",19,7753,62.84,NA,1950056,2114.8,75.6,922.09948931341
"1036",1036,2014,"北京","北京大学","北京大学","理科",20,87,100,1,1950056,2114.8,75.6,922.09948931341
"1037",1037,2014,"北京","中国石油大学(北京)","中国石油大学","理科",17,22341,63.77,NA,1950056,2114.8,75.6,922.09948931341
"1038",1038,2014,"北京","北京林业大学","北京林业大学","理科",81,31472,62.84,NA,1950056,2114.8,75.6,922.09948931341
"1039",1039,2014,"北京","清华大学","清华大学","理科",64,100,98.25,0.956168831168831,1950056,2114.8,75.6,922.09948931341
"1040",1040,2014,"吉林","东北师范大学","东北师范大学","文科",13,12062,65.27,0.0451298701298701,1298146,2751.28,75.6,471.833473873979
"1041",1041,2014,"吉林","延边大学","延边大学","文科",4,14000,61.3,NA,1298146,2751.28,75.6,471.833473873979
"1042",1042,2014,"吉林","延边大学","延边大学","理科",6,43106,61.3,NA,1298146,2751.28,75.6,471.833473873979
"1043",1043,2014,"吉林","东北师范大学","东北师范大学","理科",17,29922,65.27,0.0451298701298701,1298146,2751.28,75.6,471.833473873979
"1044",1044,2014,"吉林","吉林大学","吉林大学","文科",24,5235,74.95,0.103084415584416,1298146,2751.28,75.6,471.833473873979
"1045",1045,2014,"吉林","吉林大学","吉林大学","理科",174,18078,74.95,0.103084415584416,1298146,2751.28,75.6,471.833473873979
"1046",1046,2014,"四川","西南交通大学","西南交通大学","理科",110,18009,63.84,0.0438311688311688,2626077,8107,75.6,323.927100037005
"1047",1047,2014,"四川","四川大学","四川大学","文科",17,2477,72.31,0.145292207792208,2626077,8107,75.6,323.927100037005
"1048",1048,2014,"四川","西南财经大学","西南财经大学","理科",49,10826,61.81,0.0534090909090909,2626077,8107,75.6,323.927100037005
"1049",1049,2014,"四川","西南政法大学(中外合作办学专业)","西南政法大学","文科",4,6549,61.44,0.0402597402597403,2626077,8107,75.6,323.927100037005
"1050",1050,2014,"四川","西南交通大学","西南交通大学","文科",14,7711,63.84,0.0438311688311688,2626077,8107,75.6,323.927100037005
"1051",1051,2014,"四川","四川大学","四川大学","理科",103,13913,72.31,0.145292207792208,2626077,8107,75.6,323.927100037005
"1052",1052,2014,"四川","四川农业大学","四川农业大学","理科",10,43106,61.42,NA,2626077,8107,75.6,323.927100037005
"1053",1053,2014,"四川","电子科技大学","电子科技大学","理科",135,12171,64.47,0.0637987012987013,2626077,8107,75.6,323.927100037005
"1054",1054,2014,"四川","西南政法大学(中外合作办学专业)","西南政法大学","理科",4,30108,61.44,0.0402597402597403,2626077,8107,75.6,323.927100037005
"1055",1055,2014,"四川","电子科技大学(沙河校区)","电子科技大学","理科",55,20495,64.47,0.0637987012987013,2626077,8107,75.6,323.927100037005
"1056",1056,2014,"四川","西南财经大学","西南财经大学","文科",32,3159,61.81,0.0534090909090909,2626077,8107,75.6,323.927100037005
"1057",1057,2014,"天津","南开大学","南开大学","文科",19,1668,71.96,0.178571428571429,1437016,1472.21,75.6,976.094443048206
"1058",1058,2014,"天津","天津财经大学","天津财经大学","理科",21,22571,60.58,NA,1437016,1472.21,75.6,976.094443048206
"1059",1059,2014,"天津","天津财经大学","天津财经大学","文科",16,7847,60.58,NA,1437016,1472.21,75.6,976.094443048206
"1060",1060,2014,"天津","天津大学","天津大学","理科",51,35316,68.56,0.0933441558441558,1437016,1472.21,75.6,976.094443048206
"1061",1061,2014,"天津","南开大学","南开大学","理科",38,2863,71.96,0.178571428571429,1437016,1472.21,75.6,976.094443048206
"1062",1062,2014,"安徽","安徽大学","安徽大学","理科",20,33427,62.04,0.0368506493506493,1903887,6029.8,75.6,315.7462934094
"1063",1063,2014,"安徽","中国科学技术大学","中国科学技术大学","理科",30,701,NA,NA,1903887,6029.8,75.6,315.7462934094
"1064",1064,2014,"安徽","安徽大学","安徽大学","文科",15,9109,62.04,0.0368506493506493,1903887,6029.8,75.6,315.7462934094
"1065",1065,2014,"安徽","合肥工业大学","合肥工业大学","理科",86,28966,63.22,NA,1903887,6029.8,75.6,315.7462934094
"1066",1066,2014,"安徽","合肥工业大学","合肥工业大学","文科",2,12785,63.22,NA,1903887,6029.8,75.6,315.7462934094
"1067",1067,2014,"安徽","合肥工业大学(宣城校区)","合肥工业大学","理科",64,43106,63.22,NA,1903887,6029.8,75.6,315.7462934094
"1068",1068,2014,"安徽","安徽医科大学","安徽医科大学","理科",8,30735,60.89,NA,1903887,6029.8,75.6,315.7462934094
"1069",1069,2014,"山东","中国海洋大学","中国海洋大学","理科",111,22104,64.09,0.0438311688311688,5468433,9733.39,75.6,561.822037337454
"1070",1070,2014,"山东","山东大学威海分校","山东大学","文科",22,10877,71.81,0.152435064935065,5468433,9733.39,75.6,561.822037337454
"1071",1071,2014,"山东","哈尔滨工业大学(威海)","哈尔滨工业大学","理科",35,21134,70.68,0.0909090909090909,5468433,9733.39,75.6,561.822037337454
"1072",1072,2014,"山东","山东大学","山东大学","文科",32,3582,71.81,0.152435064935065,5468433,9733.39,75.6,561.822037337454
"1073",1073,2014,"山东","中国海洋大学","中国海洋大学","文科",27,5917,64.09,0.0438311688311688,5468433,9733.39,75.6,561.822037337454
"1074",1074,2014,"山东","山东大学","山东大学","理科",99,15712,71.81,0.152435064935065,5468433,9733.39,75.6,561.822037337454
"1075",1075,2014,"山东","中国石油大学(华东)","中国石油大学","理科",55,34927,63.77,NA,5468433,9733.39,75.6,561.822037337454
"1076",1076,2014,"山东","山东大学威海分校","山东大学","理科",53,38590,71.81,0.152435064935065,5468433,9733.39,75.6,561.822037337454
"1077",1077,2014,"山西","太原理工大学","太原理工大学","理科",30,43106,62.08,NA,1260224,3629.8,75.6,347.188274836079
"1078",1078,2014,"广东","广东外语外贸大学","广东外语外贸大学","理科",1929,22644,60.5,NA,6216397,10644,75.6,584.02827884254
"1079",1079,2014,"广东","广州医科大学","广州医科大学","文科",324,14000,60.21,NA,6216397,10644,75.6,584.02827884254
"1080",1080,2014,"广东","华南理工大学","华南理工大学","文科",193,2910,67.61,0.100162337662338,6216397,10644,75.6,584.02827884254
"1081",1081,2014,"广东","华南农业大学","华南农业大学","文科",1142,11509,62.4,0.0391233766233766,6216397,10644,75.6,584.02827884254
"1082",1082,2014,"广东","广州医科大学","广州医科大学","理科",1129,41217,60.21,NA,6216397,10644,75.6,584.02827884254
"1083",1083,2014,"广东","华南农业大学","华南农业大学","理科",4754,43106,62.4,0.0391233766233766,6216397,10644,75.6,584.02827884254
"1084",1084,2014,"广东","深圳大学","深圳大学","文科",289,6901,61.46,0.0753246753246753,6216397,10644,75.6,584.02827884254
"1085",1085,2014,"广东","南方医科大学","南方医科大学","理科",1128,25510,62.04,NA,6216397,10644,75.6,584.02827884254
"1086",1086,2014,"广东","华南师范大学","华南师范大学","文科",1280,8820,62.66,0.0649350649350649,6216397,10644,75.6,584.02827884254
"1087",1087,2014,"广东","广州大学","广州大学","文科",459,12935,60.7,0.0688311688311688,6216397,10644,75.6,584.02827884254
"1088",1088,2014,"广东","广州中医药大学","广州中医药大学","文科",409,14000,61.08,NA,6216397,10644,75.6,584.02827884254
"1089",1089,2014,"广东","广东工业大学","广东工业大学","文科",1135,14000,60.77,0.038474025974026,6216397,10644,75.6,584.02827884254
"1090",1090,2014,"广东","广州医科大学","广州医科大学","理科",1129,41217,60.6,NA,6216397,10644,75.6,584.02827884254
"1091",1091,2014,"广东","暨南大学","暨南大学","理科",1439,12050,63.04,0.0930194805194805,6216397,10644,75.6,584.02827884254
"1092",1092,2014,"广东","中山大学","中山大学","文科",856,1548,75,0.298701298701299,6216397,10644,75.6,584.02827884254
"1093",1093,2014,"广东","广东工业大学","广东工业大学","理科",7340,43096,60.77,0.038474025974026,6216397,10644,75.6,584.02827884254
"1094",1094,2014,"广东","汕头大学","汕头大学","文科",297,10167,60.99,NA,6216397,10644,75.6,584.02827884254
"1095",1095,2014,"广东","深圳大学","深圳大学","理科",1211,21927,61.46,0.0753246753246753,6216397,10644,75.6,584.02827884254
"1096",1096,2014,"广东","华南理工大学","华南理工大学","理科",2663,8925,67.61,0.100162337662338,6216397,10644,75.6,584.02827884254
"1097",1097,2014,"广东","汕头大学","汕头大学","理科",652,29225,60.99,NA,6216397,10644,75.6,584.02827884254
"1098",1098,2014,"广东","华南师范大学","华南师范大学","理科",1891,26286,62.66,0.0649350649350649,6216397,10644,75.6,584.02827884254
"1099",1099,2014,"广东","广东外语外贸大学","广东外语外贸大学","文科",2086,7458,60.5,NA,6216397,10644,75.6,584.02827884254
"1100",1100,2014,"广东","广州医科大学","广州医科大学","文科",324,14000,60.6,NA,6216397,10644,75.6,584.02827884254
"1101",1101,2014,"广东","广州中医药大学","广州中医药大学","理科",1214,43106,61.08,NA,6216397,10644,75.6,584.02827884254
"1102",1102,2014,"广东","南方医科大学","南方医科大学","文科",38,10896,62.04,NA,6216397,10644,75.6,584.02827884254
"1103",1103,2014,"广东","暨南大学","暨南大学","文科",606,2572,63.04,0.0930194805194805,6216397,10644,75.6,584.02827884254
"1104",1104,2014,"广东","广州大学","广州大学","理科",1183,41165,60.7,0.0688311688311688,6216397,10644,75.6,584.02827884254
