,UniversityNo,University_Name,University_Name_Pinyin,University_Name_Location,Distance,Province,GDP,Population,GDP_Per_Person,Year,Student_Population,X1A_Number,Ranking_Scores,Media_Impact,Topic,Plan_Number,Plan_Number_Total,Lowest_Ranking,Label,Ranking_Percentage
910,19141,大连理工大学,dalianligongdaxue,大连理工大学(盘锦校区),2259.0,辽宁,2862658,4391.0,651.9375996356,2015,75.4,51000,67.81,0.0361934477,理科,15,24731.0,40289,14,0.7899803921999999
911,10141,大连理工大学,dalianligongdaxue,大连理工大学,2259.0,辽宁,1521250,4341.0,350.43768716889997,2010,61.5,29550,18.38,0.026707818900000003,理科,30,7208.0,11656,8,0.39445008460000003
912,10141,大连理工大学,dalianligongdaxue,大连理工大学,2259.0,辽宁,2222670,4383.0,507.11156741959996,2012,69.2,29207,17.34,0.0252567976,理科,35,8915.0,13157,9,0.4504742014
913,10141,大连理工大学,dalianligongdaxue,大连理工大学,2259.0,辽宁,2484643,4389.0,566.1068580542,2013,72.7,40420,18.82,0.0253041363,理科,42,9541.0,11390,9,0.2817911925
914,10062,天津医科大学,tianjinyikedaxue,天津医科大学,2102.0,天津,752185,1228.16,612.4487037519999,2010,61.5,29550,3.49,0.0,理科,10,17574.0,27798,11,0.9407106598999999
915,10062,天津医科大学,tianjinyikedaxue,天津医科大学,2102.0,天津,922446,1299.29,709.9615944092999,2011,65.5,30392,3.77,0.0,理科,5,17659.0,25146,12,0.8273887865
916,10056,天津大学,tianjindaxue,天津大学,2090.0,天津,922446,1299.29,709.9615944092999,2011,65.5,10919,21.98,0.075708502,文科,2,2243.0,3475,8,0.3182525872
917,10056,天津大学,tianjindaxue,天津大学,2090.0,天津,1289388,1413.15,912.4211867105,2013,72.7,40420,20.99,0.0720194647,理科,45,7093.0,8421,8,0.2083374567
918,10056,天津大学,tianjindaxue,天津大学,2090.0,天津,1437016,1472.21,976.0944430482001,2014,75.6,43106,68.56,0.0933441558,理科,51,21672.0,35316,14,0.8192826984999999
919,10056,天津大学,tianjindaxue,天津大学,2090.0,天津,1572247,1517.0,1036.4185893210001,2015,75.4,51000,70.03,0.0845553822,理科,57,9069.0,9347,9,0.1832745098
920,10056,天津大学,tianjindaxue,天津大学,2090.0,天津,922446,1299.29,709.9615944092999,2011,65.5,30392,21.98,0.075708502,理科,33,13215.0,12966,10,0.42662542770000006
921,10056,天津大学,tianjindaxue,天津大学,2090.0,天津,752185,1228.16,612.4487037519999,2010,61.5,29550,22.65,0.0650205761,理科,30,1173.0,6611,7,0.2237225042
922,10056,天津大学,tianjindaxue,天津大学,2090.0,天津,1130728,1354.58,834.7443488017999,2012,69.2,29207,22.17,0.0731117825,理科,40,8915.0,10825,9,0.3706303283
923,10070,天津财经大学,tianjincaijingdaxue,天津财经大学,2103.0,天津,1437016,1472.21,976.0944430482001,2014,75.6,43106,60.58,0.0,理科,21,16082.0,22571,12,0.5236162019
924,10070,天津财经大学,tianjincaijingdaxue,天津财经大学,2103.0,天津,1130728,1354.58,834.7443488017999,2012,69.2,29207,1.51,0.0,理科,21,13947.0,17585,10,0.6020816927
925,10070,天津财经大学,tianjincaijingdaxue,天津财经大学,2103.0,天津,1572247,1517.0,1036.4185893210001,2015,75.4,51000,61.97,0.0,理科,30,19467.0,23874,12,0.46811764710000003
926,10070,天津财经大学,tianjincaijingdaxue,天津财经大学,2103.0,天津,1130728,1354.58,834.7443488017999,2012,69.2,10000,1.51,0.0,文科,15,2380.0,5384,9,0.5384
927,10070,天津财经大学,tianjincaijingdaxue,天津财经大学,2103.0,天津,1289388,1413.15,912.4211867105,2013,72.7,12924,1.52,0.0,文科,19,8056.0,8113,11,0.6277468276
928,10070,天津财经大学,tianjincaijingdaxue,天津财经大学,2103.0,天津,1437016,1472.21,976.0944430482001,2014,75.6,14000,60.58,0.0,文科,16,7171.0,7847,9,0.5605
929,10070,天津财经大学,tianjincaijingdaxue,天津财经大学,2103.0,天津,1289388,1413.15,912.4211867105,2013,72.7,40420,1.52,0.0,理科,26,17968.0,26286,11,0.650321623
930,10070,天津财经大学,tianjincaijingdaxue,天津财经大学,2103.0,天津,1572247,1517.0,1036.4185893210001,2015,75.4,16964,61.97,0.0,文科,20,4913.0,9808,10,0.578165527
931,10070,天津财经大学,tianjincaijingdaxue,天津财经大学,2103.0,天津,922446,1299.29,709.9615944092999,2011,65.5,30392,1.39,0.0,理科,23,16174.0,18793,11,0.6183535141
932,10070,天津财经大学,tianjincaijingdaxue,天津财经大学,2103.0,天津,752185,1228.16,612.4487037519999,2010,61.5,10869,1.22,0.0,文科,20,2214.0,4224,6,0.3886282087
933,10070,天津财经大学,tianjincaijingdaxue,天津财经大学,2103.0,天津,922446,1299.29,709.9615944092999,2011,65.5,10919,1.39,0.0,文科,18,6419.0,5863,9,0.5369539335
934,10070,天津财经大学,tianjincaijingdaxue,天津财经大学,2103.0,天津,752185,1228.16,612.4487037519999,2010,61.5,29550,1.22,0.0,理科,25,9731.0,16829,9,0.5695093063000001
935,10112,太原理工大学,taiyuanligongdaxue,太原理工大学,1865.0,山西,1123755,3593.28,312.7379441624,2012,69.2,29207,5.63,0.0,理科,30,27731.0,29207,12,1.0
936,10112,太原理工大学,taiyuanligongdaxue,太原理工大学,1865.0,山西,735831,3427.36,214.69323327580003,2010,61.5,29550,6.2,0.0,理科,40,17574.0,25698,11,0.8696446701
937,10112,太原理工大学,taiyuanligongdaxue,太原理工大学,1865.0,山西,920086,3574.11,257.4308009546,2011,65.5,30392,5.42,0.0,理科,30,28810.0,30392,13,1.0
938,10112,太原理工大学,taiyuanligongdaxue,太原理工大学,1865.0,山西,1211283,3610.83,335.4583295253,2013,72.7,40420,4.88,0.0,理科,30,35561.0,40420,13,1.0
939,10112,太原理工大学,taiyuanligongdaxue,太原理工大学,1865.0,山西,1260224,3629.8,347.1882748361,2014,75.6,43106,62.08,0.0,理科,30,40651.0,43106,15,1.0
940,10112,太原理工大学,taiyuanligongdaxue,太原理工大学,1865.0,山西,1275944,3648.0,349.76535087720004,2015,75.4,51000,63.48,0.0,理科,30,46267.0,48107,15,0.9432745098
941,10366,安徽医科大学,anhuiyikedaxue,安徽医科大学,1215.0,安徽,1903887,6029.8,315.7462934094,2014,75.6,43106,60.89,0.0,理科,8,21672.0,30735,14,0.7130097898000001
942,10366,安徽医科大学,anhuiyikedaxue,安徽医科大学,1215.0,安徽,1721205,5988.0,287.4423847695,2013,72.7,40420,2.15,0.0,理科,8,17968.0,23805,11,0.5889411183
943,10366,安徽医科大学,anhuiyikedaxue,安徽医科大学,1215.0,安徽,2084875,6083.0,342.7379582443,2015,75.4,51000,62.24,0.0,理科,8,46267.0,51000,15,1.0
944,10366,安徽医科大学,anhuiyikedaxue,安徽医科大学,1215.0,安徽,1530065,5968.0,256.3781836461,2012,69.2,29207,1.63,0.0,理科,3,27731.0,25590,12,0.8761598247
945,10357,安徽大学,anhuidaxue,安徽大学,1253.0,安徽,1006282,6131.0,164.1301582124,2010,61.5,10869,5.11,0.0,文科,10,11175.0,10835,9,0.9968718373000001
946,10357,安徽大学,anhuidaxue,安徽大学,1253.0,安徽,1235933,5956.7,207.4861920191,2011,65.5,10919,5.0,0.0,文科,10,10967.0,9896,11,0.9063101017
947,10357,安徽大学,anhuidaxue,安徽大学,1253.0,安徽,2084875,6083.0,342.7379582443,2015,75.4,51000,63.46,0.0410296412,理科,25,24731.0,34909,14,0.6844901961
948,10357,安徽大学,anhuidaxue,安徽大学,1253.0,安徽,1006282,6131.0,164.1301582124,2010,61.5,29550,5.11,0.0,理科,10,17574.0,22420,11,0.7587140440000001
949,10357,安徽大学,anhuidaxue,安徽大学,1253.0,安徽,2084875,6083.0,342.7379582443,2015,75.4,16964,63.46,0.0410296412,文科,20,10855.0,13096,11,0.7719877387
950,10357,安徽大学,anhuidaxue,安徽大学,1253.0,安徽,1721205,5988.0,287.4423847695,2013,72.7,12924,4.42,0.026520681299999998,文科,15,8056.0,8977,11,0.6945991953
951,10357,安徽大学,anhuidaxue,安徽大学,1253.0,安徽,1530065,5968.0,256.3781836461,2012,69.2,10000,4.75,0.026435045299999998,文科,16,10507.0,9172,11,0.9172
952,10357,安徽大学,anhuidaxue,安徽大学,1253.0,安徽,1903887,6029.8,315.7462934094,2014,75.6,43106,62.04,0.0368506494,理科,20,21672.0,33427,14,0.7754604927
953,10357,安徽大学,anhuidaxue,安徽大学,1253.0,安徽,1235933,5956.7,207.4861920191,2011,65.5,30392,5.0,0.0,理科,10,28810.0,30392,13,1.0
954,10357,安徽大学,anhuidaxue,安徽大学,1253.0,安徽,1530065,5968.0,256.3781836461,2012,69.2,29207,4.75,0.026435045299999998,理科,14,27731.0,29207,12,1.0
955,10357,安徽大学,anhuidaxue,安徽大学,1253.0,安徽,1903887,6029.8,315.7462934094,2014,75.6,14000,62.04,0.0368506494,文科,15,9020.0,9109,10,0.6506428571
956,10357,安徽大学,anhuidaxue,安徽大学,1253.0,安徽,1721205,5988.0,287.4423847695,2013,72.7,40420,4.42,0.026520681299999998,理科,20,21284.0,33314,12,0.8241959426000001
957,10036,对外经济贸易大学,duiwaijingjimaoyidaxue,对外经济贸易大学,2136.0,北京,1411358,1961.9,719.3832509302,2011,65.5,30392,3.85,0.0481781377,理科,32,603.0,2261,5,0.0743945775
958,10036,对外经济贸易大学,duiwaijingjimaoyidaxue,对外经济贸易大学,2136.0,北京,1411358,1961.9,719.3832509302,2011,65.5,10919,3.85,0.0481781377,文科,33,232.0,672,5,0.061544097400000004
959,10036,对外经济贸易大学,duiwaijingjimaoyidaxue,对外经济贸易大学,2136.0,北京,1625193,2018.6,805.1089864262,2012,69.2,10000,3.89,0.0450151057,文科,33,164.0,843,5,0.0843
960,10036,对外经济贸易大学,duiwaijingjimaoyidaxue,对外经济贸易大学,2136.0,北京,1215300,1860.0,653.3870967742,2010,61.5,29550,3.85,0.0502057613,理科,33,600.0,2513,5,0.08504230119999999
961,10036,对外经济贸易大学,duiwaijingjimaoyidaxue,对外经济贸易大学,2136.0,北京,2133083,2152.0,991.2095724907001,2015,75.4,51000,63.09,0.0496099844,理科,49,807.0,2713,6,0.0531960784
962,10036,对外经济贸易大学,duiwaijingjimaoyidaxue,对外经济贸易大学,2136.0,北京,2133083,2152.0,991.2095724907001,2015,75.4,16964,63.09,0.0496099844,文科,32,241.0,891,5,0.052522989900000004
963,10036,对外经济贸易大学,duiwaijingjimaoyidaxue,对外经济贸易大学,2136.0,北京,1950056,2114.8,922.0994893134,2014,75.6,43106,61.63,0.04886363639999999,理科,44,770.0,3875,7,0.08989467820000001
964,10036,对外经济贸易大学,duiwaijingjimaoyidaxue,对外经济贸易大学,2136.0,北京,1787940,2069.3,864.0313149374001,2013,72.7,12924,3.88,0.0457420925,文科,38,8056.0,8898,11,0.6884865367
965,10036,对外经济贸易大学,duiwaijingjimaoyidaxue,对外经济贸易大学,2136.0,北京,1950056,2114.8,922.0994893134,2014,75.6,14000,61.63,0.04886363639999999,文科,36,1109.0,1396,5,0.0997142857
966,10036,对外经济贸易大学,duiwaijingjimaoyidaxue,对外经济贸易大学,2136.0,北京,1787940,2069.3,864.0313149374001,2013,72.7,40420,3.88,0.0457420925,理科,38,747.0,2770,5,0.0685304305
967,10036,对外经济贸易大学,duiwaijingjimaoyidaxue,对外经济贸易大学,2136.0,北京,1625193,2018.6,805.1089864262,2012,69.2,29207,3.89,0.0450151057,理科,33,651.0,2136,5,0.07313315299999999
968,10036,对外经济贸易大学,duiwaijingjimaoyidaxue,对外经济贸易大学,2136.0,北京,1215300,1860.0,653.3870967742,2010,61.5,10869,3.85,0.0502057613,文科,32,227.0,520,3,0.0478424878
969,10422,山东大学,shandongdaxue,山东大学,1803.0,山东,4536185,9637.27,470.69190756300003,2012,69.2,29207,27.49,0.1027190332,理科,81,27731.0,29207,12,1.0
970,19422,山东大学,shandongdaxue,山东大学威海分校,1803.0,山东,3916992,9587.87,408.5362025142,2011,65.5,10919,29.13,0.0886639676,文科,18,7914.0,8309,10,0.7609671215
971,19422,山东大学,shandongdaxue,山东大学威海分校,1803.0,山东,5468433,9733.39,561.8220373375,2014,75.6,43106,71.81,0.1524350649,理科,53,21672.0,38590,14,0.8952350021
972,19422,山东大学,shandongdaxue,山东大学威海分校,1803.0,山东,5001324,9684.87,516.4058990983,2013,72.7,12924,28.09,0.1221411192,文科,22,8056.0,7877,11,0.6094862272
973,10422,山东大学,shandongdaxue,山东大学,1803.0,山东,5468433,9733.39,561.8220373375,2014,75.6,14000,71.81,0.1524350649,文科,32,2292.0,3582,7,0.2558571429
974,10422,山东大学,shandongdaxue,山东大学,1803.0,山东,5468433,9733.39,561.8220373375,2014,75.6,43106,71.81,0.1524350649,理科,99,9855.0,15712,11,0.3644968218
975,10422,山东大学,shandongdaxue,山东大学,1803.0,山东,3389665,9470.3,357.92583128309997,2010,61.5,10869,28.98,0.0888888889,文科,19,2214.0,3093,6,0.2845707977
976,19422,山东大学,shandongdaxue,山东大学威海分校,1803.0,山东,4536185,9637.27,470.69190756300003,2012,69.2,10000,27.49,0.1027190332,文科,20,10507.0,9007,11,0.9007
977,19422,山东大学,shandongdaxue,山东大学威海分校,1803.0,山东,5942659,9789.0,607.0751864338,2015,75.4,51000,72.58,0.15054602179999999,理科,62,21375.0,30960,13,0.6070588235000001
978,10422,山东大学,shandongdaxue,山东大学,1803.0,山东,3389665,9470.3,357.92583128309997,2010,61.5,29550,28.98,0.0888888889,理科,61,9731.0,14519,9,0.4913367174
979,19422,山东大学,shandongdaxue,山东大学威海分校,1803.0,山东,3916992,9587.87,408.5362025142,2011,65.5,30392,29.13,0.0886639676,理科,32,28810.0,30392,13,1.0
980,10422,山东大学,shandongdaxue,山东大学,1803.0,山东,3916992,9587.87,408.5362025142,2011,65.5,10919,29.13,0.0886639676,文科,21,2243.0,2949,8,0.2700796776
981,10422,山东大学,shandongdaxue,山东大学,1803.0,山东,4536185,9637.27,470.69190756300003,2012,69.2,10000,27.49,0.1027190332,文科,25,10507.0,9540,11,0.9540000000000001
982,10422,山东大学,shandongdaxue,山东大学,1803.0,山东,3916992,9587.87,408.5362025142,2011,65.5,30392,29.13,0.0886639676,理科,61,13215.0,14621,10,0.4810805475
983,10422,山东大学,shandongdaxue,山东大学,1803.0,山东,5942659,9789.0,607.0751864338,2015,75.4,16964,72.58,0.15054602179999999,文科,37,1848.0,3738,8,0.2203489743
984,10422,山东大学,shandongdaxue,山东大学,1803.0,山东,5001324,9684.87,516.4058990983,2013,72.7,12924,28.09,0.1221411192,文科,28,2308.0,4280,9,0.33116682140000003
985,19422,山东大学,shandongdaxue,山东大学威海分校,1803.0,山东,4536185,9637.27,470.69190756300003,2012,69.2,29207,27.49,0.1027190332,理科,35,27731.0,26943,12,0.9224843359
986,19422,山东大学,shandongdaxue,山东大学威海分校,1803.0,山东,3389665,9470.3,357.92583128309997,2010,61.5,10869,28.98,0.0888888889,文科,12,8164.0,9909,8,0.9116754071
987,19422,山东大学,shandongdaxue,山东大学威海分校,1803.0,山东,3389665,9470.3,357.92583128309997,2010,61.5,29550,28.98,0.0888888889,理科,18,28587.0,29187,12,0.987715736
988,10422,山东大学,shandongdaxue,山东大学,1803.0,山东,5001324,9684.87,516.4058990983,2013,72.7,40420,28.09,0.1221411192,理科,104,14462.0,15693,10,0.3882483919
989,19422,山东大学,shandongdaxue,山东大学威海分校,1803.0,山东,5942659,9789.0,607.0751864338,2015,75.4,16964,72.58,0.15054602179999999,文科,22,4913.0,8623,10,0.5083117189
990,19422,山东大学,shandongdaxue,山东大学威海分校,1803.0,山东,5468433,9733.39,561.8220373375,2014,75.6,14000,71.81,0.1524350649,文科,22,9020.0,10877,10,0.7769285714
991,19422,山东大学,shandongdaxue,山东大学威海分校,1803.0,山东,5001324,9684.87,516.4058990983,2013,72.7,40420,28.09,0.1221411192,理科,48,21284.0,27034,12,0.6688273132
992,10422,山东大学,shandongdaxue,山东大学,1803.0,山东,5942659,9789.0,607.0751864338,2015,75.4,51000,72.58,0.15054602179999999,理科,99,10152.0,14393,10,0.2822156863
993,10571,广东医学院,guangdongyixueyuan,广东医学院,431.0,广东,6779224,10724.0,632.1544199925,2015,75.4,51000,0.0,0.0,理科,688,46267.0,51000,15,1.0
994,11846,广东外语外语大学,guangdongwaiyuwaimaodaxue,广东外语外语大学,3.4,广东,5706792,10594.0,538.6815178403,2013,72.7,12924,0.0,0.0,文科,1971,8056.0,6675,11,0.5164809656
995,11846,广东外语外语大学,guangdongwaiyuwaiyudaxue,广东外语外语大学,3.4,广东,5706792,10594.0,538.6815178403,2013,72.7,12924,0.0,0.0,文科,1971,8056.0,6675,11,0.5164809656
996,11846,广东外语外贸大学,guangdongwaiyuwaimaodaxue,广东外语外贸大学,22.5,广东,5706792,10594.0,538.6815178403,2013,72.7,40420,1.16,0.027980535299999998,理科,1821,14462.0,17668,10,0.4371103414
997,11846,广东外语外贸大学,guangdongwaiyuwaimaodaxue,广东外语外贸大学,22.5,广东,5321028,10505.0,506.5233698239,2012,69.2,10000,1.37,0.028036253799999997,文科,1940,7780.0,7206,10,0.7206
998,11846,广东外语外贸大学,guangdongwaiyuwaimaodaxue,广东外语外贸大学,22.5,广东,6216397,10644.0,584.0282788425,2014,75.6,14000,60.5,0.0,文科,2086,7171.0,7458,9,0.5327142857
999,11846,广东外语外贸大学,guangdongwaiyuwaimaodaxue,广东外语外贸大学,22.5,广东,3948256,10130.1854628636,389.7516007455,2010,61.5,29550,1.5,0.0,理科,1909,14427.0,17940,10,0.607106599
1000,11846,广东外语外贸大学,guangdongwaiyuwaiyudaxue,广东外语外贸大学,22.5,广东,3948256,10130.1854628636,389.7516007455,2010,61.5,29550,1.5,0.0,理科,1909,14427.0,17940,10,0.607106599
1001,11846,广东外语外贸大学,guangdongwaiyuwaiyudaxue,广东外语外贸大学,22.5,广东,5706792,10594.0,538.6815178403,2013,72.7,40420,1.16,0.027980535299999998,理科,1821,14462.0,17668,10,0.4371103414
1002,11846,广东外语外贸大学,guangdongwaiyuwaimaodaxue,广东外语外贸大学,22.5,广东,6779224,10724.0,632.1544199925,2015,75.4,16964,61.97,0.0,文科,2089,10855.0,10469,11,0.6171303938
1003,11846,广东外语外贸大学,guangdongwaiyuwaiyudaxue,广东外语外贸大学,22.5,广东,6779224,10724.0,632.1544199925,2015,75.4,16964,61.97,0.0,文科,2089,10855.0,10469,11,0.6171303938
1004,11846,广东外语外贸大学,guangdongwaiyuwaiyudaxue,广东外语外贸大学,22.5,广东,6216397,10644.0,584.0282788425,2014,75.6,14000,60.5,0.0,文科,2086,7171.0,7458,9,0.5327142857
1005,11846,广东外语外贸大学,guangdongwaiyuwaimaodaxue,广东外语外贸大学,22.5,广东,4601306,10440.94,440.69844286050005,2011,65.5,30392,1.47,0.0279757085,理科,1908,13215.0,15494,10,0.5098052118999999
1006,11846,广东外语外贸大学,guangdongwaiyuwaimaodaxue,广东外语外贸大学,22.5,广东,3948256,10130.1854628636,389.7516007455,2010,61.5,10869,1.5,0.0,文科,2024,6591.0,6871,7,0.6321648726
1007,11846,广东外语外贸大学,guangdongwaiyuwaiyudaxue,广东外语外贸大学,22.5,广东,3948256,10130.1854628636,389.7516007455,2010,61.5,10869,1.5,0.0,文科,2024,6591.0,6871,7,0.6321648726
1008,11846,广东外语外贸大学,guangdongwaiyuwaimaodaxue,广东外语外贸大学,22.5,广东,6216397,10644.0,584.0282788425,2014,75.6,43106,60.5,0.0,理科,1929,16082.0,22644,12,0.5253097017
1009,11846,广东外语外贸大学,guangdongwaiyuwaimaodaxue,广东外语外贸大学,22.5,广东,6779224,10724.0,632.1544199925,2015,75.4,51000,61.97,0.0,理科,1858,19467.0,22426,12,0.4397254902
1010,11846,广东外语外贸大学,guangdongwaiyuwaiyudaxue,广东外语外贸大学,22.5,广东,6779224,10724.0,632.1544199925,2015,75.4,51000,61.97,0.0,理科,1858,19467.0,22426,12,0.4397254902
1011,11846,广东外语外贸大学,guangdongwaiyuwaiyudaxue,广东外语外贸大学,22.5,广东,4601306,10440.94,440.69844286050005,2011,65.5,30392,1.47,0.0279757085,理科,1908,13215.0,15494,10,0.5098052118999999
1012,11846,广东外语外贸大学,guangdongwaiyuwaimaodaxue,广东外语外贸大学,22.5,广东,4601306,10440.94,440.69844286050005,2011,65.5,10919,1.47,0.0279757085,文科,1993,6419.0,5971,9,0.5468449492
1013,11846,广东外语外贸大学,guangdongwaiyuwaimaodaxue,广东外语外贸大学,22.5,广东,5321028,10505.0,506.5233698239,2012,69.2,29207,1.37,0.028036253799999997,理科,1839,13947.0,17488,10,0.5987605711
1014,11846,广东外语外贸大学,guangdongwaiyuwaiyudaxue,广东外语外贸大学,22.5,广东,5321028,10505.0,506.5233698239,2012,69.2,29207,1.37,0.028036253799999997,理科,1839,13947.0,17488,10,0.5987605711
1015,11846,广东外语外贸大学,guangdongwaiyuwaiyudaxue,广东外语外贸大学,22.5,广东,4601306,10440.94,440.69844286050005,2011,65.5,10919,1.47,0.0279757085,文科,1993,6419.0,5971,9,0.5468449492
1016,11846,广东外语外贸大学,guangdongwaiyuwaiyudaxue,广东外语外贸大学,22.5,广东,6216397,10644.0,584.0282788425,2014,75.6,43106,60.5,0.0,理科,1929,16082.0,22644,12,0.5253097017
