,Unnamed: 0,University_Name,UniversityNo,Year,Topic,Province,University_Name_Location,Plan_Number,Lowest_Ranking,Score,Ranking_Scores,Media_Impact,GDP,Population,Student_Population,GDP_Per_Person,X1A_Number,Ranking_Percentage,University_Name_Pinyin,Distance,Plan_Number_Total,New_Label,Label,Lowest,Last_Ranking,Average_Ranking
427,5662,华东理工大学,10251,2014,1,上海,华东理工大学,36,14042,599,65.76,0.0,2160212,2415.15,75.6,894.4421671531791,43106,0.325755115297174,huadongligongdaxue,1448.0,9035.0,25.0,23.0,602.0,16041.0,16040.0
428,5678,华中农业大学,10504,2012,1,湖北,华中农业大学,25,29207,585,10.73,0.0308157099697885,1963226,5758.0,69.2,340.956234803751,29207,1.0,huazhongnongyedaxue,984.0,35601.0,39.0,39.0,568.0,30392.0,27045.5
429,5679,华中农业大学,10504,2013,0,湖北,华中农业大学,12,12924,594,10.56,0.029683698296837,2225045,5779.0,72.7,385.02249524139097,12924,1.0,huazhongnongyedaxue,984.0,8919.0,25.0,25.0,589.0,10000.0,10588.0
430,5680,华中农业大学,10504,2014,1,湖北,华中农业大学,40,43049,560,64.52,0.0,2466849,5799.0,75.6,425.392136575272,43106,0.9986776782814459,huazhongnongyedaxue,984.0,56158.0,43.0,43.0,574.0,40420.0,30929.5
431,5687,华中农业大学,10504,2015,0,湖北,华中农业大学,16,12057,579,65.81,0.0379095163806552,2736704,5816.0,75.4,470.54745529573603,16964,0.7107403914171191,huazhongnongyedaxue,984.0,11537.0,31.0,31.0,579.0,13583.0,11654.2
432,5705,华中农业大学,10504,2011,0,湖北,华中农业大学,12,10919,580,10.24,0.030080971659919,1596761,5727.9143,65.5,278.768311879247,10919,1.0,huazhongnongyedaxue,984.0,6371.0,27.0,28.0,595.0,10845.0,10845.0
433,5719,华中农业大学,10504,2013,1,湖北,华中农业大学,38,40420,574,10.56,0.029683698296837,2225045,5779.0,72.7,385.02249524139097,40420,1.0,huazhongnongyedaxue,984.0,36352.0,38.0,38.0,585.0,29207.0,27766.0
434,5730,华中农业大学,10504,2015,1,湖北,华中农业大学,37,39622,588,65.81,0.0379095163806552,2736704,5816.0,75.4,470.54745529573603,51000,0.7769019607843142,huazhongnongyedaxue,984.0,19112.0,42.0,42.0,560.0,43049.0,33353.4
435,5766,华中农业大学,10504,2011,1,湖北,华中农业大学,28,30392,568,10.24,0.030080971659919,1596761,5727.9143,65.5,278.768311879247,30392,1.0,huazhongnongyedaxue,984.0,9832.0,35.0,35.0,624.0,23699.0,23699.0
436,5786,华中农业大学,10504,2012,0,湖北,华中农业大学,16,10000,589,10.73,0.0308157099697885,1963226,5758.0,69.2,340.956234803751,10000,1.0,huazhongnongyedaxue,984.0,16205.0,27.0,27.0,580.0,10919.0,10882.0
437,5787,华中农业大学,10504,2014,0,湖北,华中农业大学,12,13583,579,64.52,0.0,2466849,5799.0,75.6,425.392136575272,14000,0.9702142857142858,huazhongnongyedaxue,984.0,16544.0,29.0,30.0,594.0,12924.0,11172.0
438,5822,华中师范大学,10511,2014,0,湖北,华中师范大学,31,4667,603,64.62,0.08847402597402601,2466849,5799.0,75.6,425.392136575272,14000,0.333357142857143,huazhongshifandaxue,984.0,2456.0,19.0,19.0,606.0,6066.0,6638.5
439,5824,华中师范大学,10511,2012,0,湖北,华中师范大学,24,6438,599,11.86,0.0664652567975831,1963226,5758.0,69.2,340.956234803751,10000,0.6438,huazhongshifandaxue,984.0,2393.0,23.0,22.0,588.0,7516.0,7025.0
440,5850,华中师范大学,10511,2011,0,湖北,华中师范大学,17,7516,588,11.7,0.0643724696356275,1596761,5727.9143,65.5,278.768311879247,10919,0.6883414232072529,huazhongshifandaxue,984.0,702.0,24.0,24.0,606.0,6534.0,6534.0
442,5862,华中师范大学,10511,2011,1,湖北,华中师范大学,26,24288,575,11.7,0.0643724696356275,1596761,5727.9143,65.5,278.768311879247,30392,0.7991576730718609,huazhongshifandaxue,984.0,7494.0,33.0,32.0,622.0,29086.0,29086.0
444,5880,华中师范大学,10511,2012,1,湖北,华中师范大学,38,23672,592,11.86,0.0664652567975831,1963226,5758.0,69.2,340.956234803751,29207,0.810490635806485,huazhongshifandaxue,984.0,22062.0,35.0,35.0,575.0,24288.0,26687.0
445,5880,华中师范大学,10511,2012,1,湖北,华中师范大学,38,23672,592,11.86,0.0664652567975831,1963226,5758.0,69.2,340.956234803751,29207,0.810490635806485,huazhongshifandaxue,984.0,22062.0,35.0,35.0,406.0,24288.0,26687.0
446,5887,华中师范大学,10511,2015,1,湖北,华中师范大学,71,25961,604,66.72,0.0858034321372855,2736704,5816.0,75.4,470.54745529573603,51000,0.509039215686275,huazhongshifandaxue,984.0,16570.0,34.0,34.0,579.0,26870.0,25862.4
447,5887,华中师范大学,10511,2015,1,湖北,华中师范大学,71,25961,604,66.72,0.0858034321372855,2736704,5816.0,75.4,470.54745529573603,51000,0.509039215686275,huazhongshifandaxue,984.0,16570.0,34.0,34.0,610.0,26870.0,25862.4
448,5907,华中师范大学,10511,2015,0,湖北,华中师范大学,44,4671,600,66.72,0.0858034321372855,2736704,5816.0,75.4,470.54745529573603,16964,0.27534779533129,huazhongshifandaxue,984.0,2191.0,21.0,21.0,604.0,4667.0,6244.2
449,5907,华中师范大学,10511,2015,0,湖北,华中师范大学,44,4671,600,66.72,0.0858034321372855,2736704,5816.0,75.4,470.54745529573603,16964,0.27534779533129,huazhongshifandaxue,984.0,2191.0,20.0,21.0,613.0,4667.0,6244.2
450,5909,华中师范大学,10511,2014,1,湖北,华中师范大学,64,26870,578,64.62,0.08847402597402601,2466849,5799.0,75.6,425.392136575272,43106,0.623347097851807,huazhongshifandaxue,984.0,27309.0,34.0,34.0,587.0,25396.0,25610.5
451,5920,华中师范大学,10511,2013,1,湖北,华中师范大学,54,25396,587,11.06,0.0647201946472019,2225045,5779.0,72.7,385.02249524139097,40420,0.628302820385948,huazhongshifandaxue,984.0,22355.0,35.0,32.0,592.0,23672.0,25682.0
452,5920,华中师范大学,10511,2013,1,湖北,华中师范大学,54,25396,587,11.06,0.0647201946472019,2225045,5779.0,72.7,385.02249524139097,40420,0.628302820385948,huazhongshifandaxue,984.0,22355.0,34.0,32.0,430.0,23672.0,25682.0
453,5922,华中师范大学,10511,2013,0,湖北,华中师范大学,39,6066,606,11.06,0.0647201946472019,2225045,5779.0,72.7,385.02249524139097,12924,0.469359331476323,huazhongshifandaxue,984.0,2459.0,23.0,19.0,599.0,6438.0,6829.333333333332
454,5922,华中师范大学,10511,2013,0,湖北,华中师范大学,39,6066,606,11.06,0.0647201946472019,2225045,5779.0,72.7,385.02249524139097,12924,0.469359331476323,huazhongshifandaxue,984.0,2459.0,23.0,19.0,451.0,6438.0,6829.333333333332
455,5966,华中科技大学,10487,2014,1,湖北,华中科技大学,166,7098,616,73.52,0.151298701298701,2466849,5799.0,75.6,425.392136575272,43106,0.16466385189996802,huazhongkejidaxue,994.0,3871.0,18.0,18.0,603.0,9385.0,9551.25
456,5967,华中科技大学,10487,2015,0,湖北,华中科技大学,21,2822,608,74.27,0.13603744149766,2736704,5816.0,75.4,470.54745529573603,16964,0.16635227540674402,huazhongkejidaxue,994.0,1279.0,18.0,17.0,613.0,2645.0,3844.2
457,5970,华中科技大学,10487,2012,1,湖北,华中科技大学,150,15332,605,34.56,0.15015105740181303,1963226,5758.0,69.2,340.956234803751,29207,0.5249426507344129,huazhongkejidaxue,994.0,9455.0,29.0,29.0,595.0,7159.0,6744.0
458,5971,华中科技大学,10487,2011,1,湖北,华中科技大学,168,7159,606,33.77,0.11659919028340099,1596761,5727.9143,65.5,278.768311879247,30392,0.235555409318242,huazhongkejidaxue,994.0,1110.0,20.0,20.0,655.0,6329.0,6329.0
459,5984,华中科技大学,10487,2015,1,湖北,华中科技大学,157,7502,637,74.27,0.13603744149766,2736704,5816.0,75.4,470.54745529573603,51000,0.147098039215686,huazhongkejidaxue,994.0,3500.0,21.0,21.0,616.0,7098.0,9060.6
460,6000,华中科技大学,10487,2013,1,湖北,华中科技大学,170,9385,616,32.05,0.15523114355231102,2225045,5779.0,72.7,385.02249524139097,40420,0.232187036120732,huazhongkejidaxue,994.0,6998.0,25.0,19.0,605.0,15332.0,9606.666666666666
461,6024,华中科技大学,10487,2012,0,湖北,华中科技大学,19,4217,606,34.56,0.15015105740181303,1963226,5758.0,69.2,340.956234803751,10000,0.4217,huazhongkejidaxue,994.0,2261.0,19.0,19.0,592.0,6520.0,4711.0
462,6039,华中科技大学,10487,2011,0,湖北,华中科技大学,22,6520,591,33.77,0.11659919028340099,1596761,5727.9143,65.5,278.768311879247,10919,0.597124278780108,huazhongkejidaxue,994.0,627.0,23.0,23.0,620.0,2902.0,2902.0
463,6045,华中科技大学,10487,2013,0,湖北,华中科技大学,23,2937,619,32.05,0.15523114355231102,2225045,5779.0,72.7,385.02249524139097,12924,0.227251624883937,huazhongkejidaxue,994.0,1737.0,14.0,14.0,606.0,4217.0,4546.333333333333
464,6065,华中科技大学,10487,2014,0,湖北,华中科技大学,21,2645,613,73.52,0.151298701298701,2466849,5799.0,75.6,425.392136575272,14000,0.188928571428571,huazhongkejidaxue,994.0,1818.0,16.0,14.0,619.0,2937.0,4144.0
465,6113,华侨大学,10385,2013,1,福建,华侨大学,165,40420,574,1.95,0.0335766423357664,1970178,3748.0,72.7,525.661152614728,40420,1.0,huaqiaodaxue,674.0,36352.0,38.0,38.0,572.0,29207.0,29680.0
466,6114,华侨大学,10385,2014,1,福建,华侨大学,156,42117,561,60.86,0.0381493506493506,2175964,3774.0,75.6,576.567037625861,43106,0.9770565582517521,huaqiaodaxue,674.0,32994.0,43.0,42.0,561.0,40420.0,32365.0
467,6121,华侨大学,10385,2011,0,福建,华侨大学,48,10919,580,1.64,0.0312145748987854,1473712,3693.0,65.5,399.055510425129,10919,1.0,huaqiaodaxue,674.0,6371.0,28.0,28.0,595.0,10832.0,10832.0
468,6135,华侨大学,10385,2013,0,福建,华侨大学,55,12924,594,1.95,0.0335766423357664,1970178,3748.0,72.7,525.661152614728,12924,1.0,huaqiaodaxue,674.0,8919.0,25.0,25.0,572.0,10000.0,10583.666666666666
469,6145,华侨大学,10385,2014,0,福建,华侨大学,58,12695,581,60.86,0.0381493506493506,2175964,3774.0,75.6,576.567037625861,14000,0.9067857142857142,huaqiaodaxue,674.0,15471.0,30.0,29.0,594.0,12924.0,11168.75
470,6158,华侨大学,10385,2012,0,福建,华侨大学,47,10000,589,1.78,0.0344410876132931,1756018,3720.0,69.2,472.047849462366,10000,1.0,huaqiaodaxue,674.0,16205.0,27.0,27.0,569.0,10919.0,10875.5
471,6167,华侨大学,10385,2011,1,福建,华侨大学,182,30392,568,1.64,0.0312145748987854,1473712,3693.0,65.5,399.055510425129,30392,1.0,huaqiaodaxue,674.0,9832.0,35.0,35.0,621.0,29441.0,29441.0
472,6198,华侨大学,10385,2012,1,福建,华侨大学,160,29207,585,1.78,0.0344410876132931,1756018,3720.0,69.2,472.047849462366,29207,1.0,huaqiaodaxue,674.0,35601.0,39.0,39.0,549.0,30392.0,29916.5
473,6206,华侨大学,10385,2015,0,福建,华侨大学,63,12864,577,62.16,0.0365054602184087,2405576,3806.0,75.4,632.048344718865,16964,0.7583117189342141,huaqiaodaxue,674.0,11602.0,31.0,32.0,581.0,12695.0,11474.0
474,6226,华侨大学,10385,2015,1,福建,华侨大学,166,47449,580,62.16,0.0365054602184087,2405576,3806.0,75.4,632.048344718865,51000,0.9303725490196079,huaqiaodaxue,674.0,26090.0,46.0,46.0,561.0,42117.0,34315.4
475,6273,华北电力大学,10079,2014,0,河北,华北电力大学(保定),6,14000,579,62.15,0.0,2830141,7332.61,75.6,385.966388502866,14000,1.0,huabeidianlidaxue,1986.0,16544.0,29.0,30.0,597.0,12924.0,11017.25
476,6307,华北电力大学,10079,2014,1,河北,华北电力大学(保定),80,43106,560,62.15,0.0,2830141,7332.61,75.6,385.966388502866,43106,1.0,huabeidianlidaxue,1986.0,56158.0,43.0,43.0,584.0,26956.0,21865.5
477,6319,华北电力大学,10079,2011,1,河北,华北电力大学(保定),64,26888,571,4.39,0.0,2039426,7193.6,65.5,283.505616103203,30392,0.8847065017109771,huabeidianlidaxue,1986.0,7903.0,34.0,34.0,636.0,15912.0,15912.0
478,6331,华北电力大学,10079,2011,0,河北,华北电力大学(保定),4,10444,581,4.39,0.0,2039426,7193.6,65.5,283.505616103203,10919,0.9564978477882591,huabeidianlidaxue,1986.0,6371.0,28.0,28.0,595.0,10701.0,10701.0
479,6343,华北电力大学,10079,2013,1,河北,华北电力大学(保定),79,26956,585,4.44,0.0,2657501,7287.51,72.7,364.665159979197,40420,0.6668975754576939,huabeidianlidaxue,1986.0,25459.0,33.0,33.0,595.0,17706.0,20168.666666666668
480,6355,华北电力大学,10079,2012,1,河北,华北电力大学(保定),67,17706,601,4.6,0.0,2451576,7240.51,69.2,338.59161854620703,29207,0.606224535214161,huabeidianlidaxue,1986.0,17573.0,31.0,31.0,569.0,26888.0,21400.0
481,6503,华北电力大学,10079,2013,0,河北,华北电力大学(保定),6,12924,594,4.44,0.0,2657501,7287.51,72.7,364.665159979197,12924,1.0,huabeidianlidaxue,1986.0,8919.0,25.0,25.0,593.0,10000.0,10381.666666666666
482,6519,华北电力大学,10079,2012,0,河北,华北电力大学(保定),4,10000,589,4.6,0.0,2451576,7240.51,69.2,338.59161854620703,10000,1.0,huabeidianlidaxue,1986.0,16205.0,27.0,27.0,581.0,10444.0,10572.5
483,6542,华南农业大学,10564,2011,0,广东,华南农业大学,1499,10919,580,6.25,0.0404858299595142,4601306,10440.94,65.5,440.69844286050903,10919,1.0,huanannongyedaxue,12.2,6371.0,28.0,28.0,595.0,10869.0,10869.0
484,6545,华南农业大学,10564,2013,0,广东,华南农业大学,1080,10980,594,5.48,0.0311435523114355,5706792,10594.0,72.7,538.681517840287,12924,0.8495821727019499,huanannongyedaxue,12.2,8919.0,25.0,25.0,569.0,10000.0,10596.0
485,6550,华南农业大学,10564,2013,1,广东,华南农业大学,5622,40420,574,5.48,0.0311435523114355,5706792,10594.0,72.7,538.681517840287,40420,1.0,huanannongyedaxue,12.2,36352.0,38.0,38.0,557.0,29207.0,29716.33333333333
486,6552,华南农业大学,10564,2012,0,广东,华南农业大学,1423,10000,589,6.15,0.0323262839879154,5321028,10505.0,69.2,506.52336982389295,10000,1.0,huanannongyedaxue,12.2,16205.0,27.0,27.0,560.0,10919.0,10894.0
492,6584,华南农业大学,10564,2014,1,广东,华南农业大学,4754,43106,560,62.4,0.0391233766233766,6216397,10644.0,75.6,584.0282788425401,43106,1.0,huanannongyedaxue,12.2,56158.0,43.0,43.0,551.0,40420.0,32392.25
493,6634,华南农业大学,10564,2012,1,广东,华南农业大学,5259,29207,585,6.15,0.0323262839879154,5321028,10505.0,69.2,506.52336982389295,29207,1.0,huanannongyedaxue,12.2,35601.0,39.0,39.0,539.0,30392.0,29971.0
494,6648,华南农业大学,10564,2014,0,广东,华南农业大学,1142,11509,584,62.4,0.0391233766233766,6216397,10644.0,75.6,584.0282788425401,14000,0.8220714285714291,huanannongyedaxue,12.2,15394.0,28.0,28.0,574.0,10980.0,10692.0
495,6686,华南师范大学,10574,2013,1,广东,华南师范大学,1838,22242,592,6.15,0.0496350364963504,5706792,10594.0,72.7,538.681517840287,40420,0.550272142503711,huananshifandaxue,36.5,21917.0,30.0,30.0,578.0,20245.0,21032.0
496,6686,华南师范大学,10574,2013,1,广东,华南师范大学,1838,22242,592,6.15,0.0496350364963504,5706792,10594.0,72.7,538.681517840287,40420,0.550272142503711,huananshifandaxue,36.5,21917.0,31.0,30.0,434.0,20245.0,21032.0
497,6688,华南师范大学,10574,2014,0,广东,华南师范大学,1280,8820,590,62.66,0.0649350649350649,6216397,10644.0,75.6,584.0282788425401,14000,0.63,huananshifandaxue,36.5,13693.0,25.0,25.0,580.0,8692.0,8620.0
498,6688,华南师范大学,10574,2014,0,广东,华南师范大学,1280,8820,590,62.66,0.0649350649350649,6216397,10644.0,75.6,584.0282788425401,14000,0.63,huananshifandaxue,36.5,13693.0,25.0,25.0,457.0,8692.0,8620.0
499,6691,华南师范大学,10574,2011,0,广东,华南师范大学,1265,8116,587,6.61,0.0522267206477733,4601306,10440.94,65.5,440.69844286050903,10919,0.743291510211558,huananshifandaxue,36.5,3301.0,25.0,25.0,598.0,9417.0,9417.0
500,6691,华南师范大学,10574,2011,0,广东,华南师范大学,1265,8116,587,6.61,0.0522267206477733,4601306,10440.94,65.5,440.69844286050903,10919,0.743291510211558,huananshifandaxue,36.5,3301.0,25.0,25.0,602.0,9417.0,9417.0
501,6709,华南师范大学,10574,2014,1,广东,华南师范大学,1891,26286,579,62.66,0.0649350649350649,6216397,10644.0,75.6,584.0282788425401,43106,0.609799099893286,huananshifandaxue,36.5,27186.0,33.0,33.0,576.0,22242.0,21334.5
502,6709,华南师范大学,10574,2014,1,广东,华南师范大学,1891,26286,579,62.66,0.0649350649350649,6216397,10644.0,75.6,584.0282788425401,43106,0.609799099893286,huananshifandaxue,36.5,27186.0,33.0,33.0,402.0,22242.0,21334.5
505,6726,华南师范大学,10574,2011,1,广东,华南师范大学,1874,19956,581,6.61,0.0522267206477733,4601306,10440.94,65.5,440.69844286050903,30392,0.656620163200842,huananshifandaxue,36.5,6887.0,29.0,29.0,624.0,22895.0,22895.0
506,6726,华南师范大学,10574,2011,1,广东,华南师范大学,1874,19956,581,6.61,0.0522267206477733,4601306,10440.94,65.5,440.69844286050903,30392,0.656620163200842,huananshifandaxue,36.5,6887.0,29.0,29.0,624.0,22895.0,22895.0
507,6729,华南师范大学,10574,2012,0,广东,华南师范大学,1192,8255,593,6.64,0.0504531722054381,5321028,10505.0,69.2,506.52336982389295,10000,0.8255,huananshifandaxue,36.5,12827.0,25.0,25.0,571.0,8116.0,8766.5
508,6729,华南师范大学,10574,2012,0,广东,华南师范大学,1192,8255,593,6.64,0.0504531722054381,5321028,10505.0,69.2,506.52336982389295,10000,0.8255,huananshifandaxue,36.5,12827.0,25.0,25.0,478.0,8116.0,8766.5
511,6742,华南师范大学,10574,2013,0,广东,华南师范大学,1386,8692,599,6.15,0.0496350364963504,5706792,10594.0,72.7,538.681517840287,12924,0.6725471990095949,huananshifandaxue,36.5,5410.0,23.0,22.0,574.0,8255.0,8596.0
512,6742,华南师范大学,10574,2013,0,广东,华南师范大学,1386,8692,599,6.15,0.0496350364963504,5706792,10594.0,72.7,538.681517840287,12924,0.6725471990095949,huananshifandaxue,36.5,5410.0,23.0,22.0,458.0,8255.0,8596.0
513,6782,华南师范大学,10574,2012,1,广东,华南师范大学,1810,20245,597,6.64,0.0504531722054381,5321028,10505.0,69.2,506.52336982389295,29207,0.693155750333824,huananshifandaxue,36.5,21431.0,33.0,33.0,562.0,19956.0,21425.5
514,6782,华南师范大学,10574,2012,1,广东,华南师范大学,1810,20245,597,6.64,0.0504531722054381,5321028,10505.0,69.2,506.52336982389295,29207,0.693155750333824,huananshifandaxue,36.5,21431.0,33.0,33.0,417.0,19956.0,21425.5
517,6840,华南理工大学,10561,2012,1,广东,华南理工大学,2731,9024,619,16.73,0.0830815709969789,5321028,10505.0,69.2,506.52336982389295,29207,0.308967028452083,huananligongdaxue,11.9,6436.0,22.0,22.0,581.0,9473.0,10031.0
518,6851,华南理工大学,10561,2012,0,广东,华南理工大学,258,3538,610,16.73,0.0830815709969789,5321028,10505.0,69.2,506.52336982389295,10000,0.3538,huananligongdaxue,11.9,2104.0,17.0,17.0,587.0,3844.0,5053.0
519,6852,华南理工大学,10561,2014,0,广东,华南理工大学,193,2910,612,67.61,0.10016233766233802,6216397,10644.0,75.6,584.0282788425401,14000,0.20785714285714302,huananligongdaxue,11.9,2039.0,15.0,15.0,606.0,3587.0,4307.75
520,6859,华南理工大学,10561,2013,1,广东,华南理工大学,2662,9052,617,16.98,0.0888077858880779,5706792,10594.0,72.7,538.681517840287,40420,0.22394854032657102,huananligongdaxue,11.9,6998.0,19.0,19.0,600.0,9024.0,9695.333333333334
521,6895,华南理工大学,10561,2013,0,广东,华南理工大学,238,3587,615,16.98,0.0888077858880779,5706792,10594.0,72.7,538.681517840287,12924,0.277545651501083,huananligongdaxue,11.9,2034.0,15.0,15.0,591.0,3538.0,4548.0
522,6952,华南理工大学,10561,2014,1,广东,华南理工大学,2663,8925,611,67.61,0.10016233766233802,6216397,10644.0,75.6,584.0282788425401,43106,0.207047742773628,huananligongdaxue,11.9,6698.0,19.0,19.0,598.0,9052.0,9534.5
523,6978,南京信息工程大学,10300,2014,0,江苏,南京信息工程大学,3,14000,579,60.72,0.0,5916175,7939.49,75.6,745.1580643089169,14000,1.0,nanjingxinxigongchengdaxue,1366.0,16544.0,30.0,30.0,594.0,12924.0,11091.25
524,6979,南京信息工程大学,10300,2013,1,江苏,南京信息工程大学,11,27613,584,1.59,0.0,5405822,7919.98,72.7,682.555006452037,40420,0.683151904997526,nanjingxinxigongchengdaxue,1366.0,25649.0,34.0,34.0,585.0,28711.0,29451.66666666667
525,6984,南京信息工程大学,10300,2012,1,江苏,南京信息工程大学,12,28711,585,1.24,0.0,4911027,7898.800668234179,69.2,621.743376782527,29207,0.98301776971274,nanjingxinxigongchengdaxue,1366.0,35601.0,39.0,39.0,569.0,30392.0,29822.0
526,6987,南京信息工程大学,10300,2013,0,江苏,南京信息工程大学,7,12924,594,1.59,0.0,5405822,7919.98,72.7,682.555006452037,12924,1.0,nanjingxinxigongchengdaxue,1366.0,8919.0,25.0,25.0,589.0,10000.0,10480.333333333334
528,7007,南京信息工程大学,10300,2014,1,江苏,南京信息工程大学,15,39042,564,60.72,0.0,5916175,7939.49,75.6,745.1580643089169,43106,0.9057207813297451,nanjingxinxigongchengdaxue,1366.0,29273.0,37.0,41.0,578.0,27613.0,28992.0
530,7042,南京信息工程大学,10300,2011,0,江苏,南京信息工程大学,6,10919,580,1.15,0.0,4142548,7869.34,65.5,526.416192463409,10919,1.0,nanjingxinxigongchengdaxue,1366.0,6371.0,28.0,28.0,595.0,10522.0,10522.0
